Temps de latence : 4172 ms

N°Pt	SN	T	X	Y	Z	P	Alt	Azi	Twi	Lever
109	15353	5587593	7231	22940	328	0	590	480	0	0
110	15354	5587598	7258	22937	341	0	590	480	0	0
111	15355	5587603	7284	22929	349	0	580	460	0	0
112	15356	5587608	7313	22922	361	0	580	460	0	0
113	15357	5587613	7344	22915	369	0	580	460	0	0
114	15358	5587618	7376	22909	381	0	590	450	0	0
115	15359	5587623	7410	22908	389	0	590	450	0	0
116	15360	5587628	7444	22903	401	0	590	450	0	0
117	15361	5587633	7479	22898	409	0	580	440	0	0
118	15362	5587638	7514	22894	421	0	590	420	0	0
119	15363	5587643	7551	22892	441	0	590	420	0	0
120	15364	5587648	7587	22887	449	0	590	420	0	0
121	15365	5587653	7623	22885	469	0	590	420	0	0
122	15366	5587658	7661	22881	481	0	580	410	0	0
123	15367	5587663	7701	22877	489	0	580	410	0	0
124	15368	5587668	7743	22873	501	0	580	420	0	0
125	15369	5587673	7787	22871	509	0	570	410	0	0
126	15370	5587678	7833	22870	521	0	570	420	0	0
127	15371	5587683	7884	22869	521	0	560	440	0	0
128	15372	5587688	7938	22868	521	0	550	450	0	0
129	15373	5587693	7996	22868	521	0	550	460	0	0
130	15374	5587698	8056	22868	509	0	540	470	0	0
131	15375	5587703	8118	22868	509	0	530	470	0	0
132	15376	5587708	8182	22868	501	0	520	490	0	0
133	15377	5587713	8248	22868	501	0	520	500	0	0
134	15378	5587718	8315	22868	489	0	510	510	0	0
135	15379	5587723	8382	22868	481	0	510	530	0	0
136	15380	5587728	8449	22878	481	0	500	540	0	0
137	15381	5587733	8519	22891	469	0	500	540	0	0
138	15382	5587738	8591	22908	461	0	500	540	0	0
139	15383	5587743	8665	22928	461	0	500	540	0	0
140	15384	5587748	8741	22951	449	0	500	540	0	0
141	15385	5587753	8818	22976	449	0	510	550	0	0
142	15386	5587758	8896	23002	441	0	510	540	0	0
143	15387	5587763	8974	23030	441	0	520	530	0	0
144	15388	5587768	9052	23062	429	0	530	530	0	0
145	15389	5587773	9127	23094	429	0	540	520	0	0
146	15390	5587778	9198	23127	421	0	550	530	0	0
147	15391	5587783	9265	23150	421	0	560	510	0	0
148	15392	5587788	9328	23173	421	0	560	500	0	0
149	15393	5587793	9384	23173	421	0	580	500	0	0
150	15394	5587798	9435	23203	421	0	580	490	0	0
151	15395	5587803	9477	23233	429	0	590	480	0	0
152	15396	5587808	9477	23249	429	0	600	460	0	0
153	15397	5587813	9469	23249	429	0	600	480	0	0
154	15398	5587818	9452	23249	441	0	610	460	0	0
155	15399	5587823	9452	23249	441	0	620	450	0	0
156	15400	5587828	9452	23249	441	0	630	450	0	0
157	15401	5587833	9493	23249	441	0	630	450	0	0
158	15402	5587838	9494	23251	441	0	630	430	0	0
159	15403	5587843	9522	23256	441	0	630	430	0	0
160	15404	5587848	9536	23269	429	0	640	420	0	0
161	15405	5587853	9536	23287	421	0	650	430	0	0
162	15406	5587858	9536	23298	409	0	650	430	0	0
163	15407	5587863	9518	23307	401	0	650	430	0	0
164	15408	5587868	9490	23316	389	0	650	430	0	0
165	15409	5587873	9460	23327	369	0	650	430	0	0
166	15410	5587878	9425	23333	361	0	650	430	0	0
167	15411	5587883	9400	23339	341	0	650	430	0	0
168	15412	5587888	9376	23347	328	0	650	430	0	0
169	15413	5587893	9351	23351	320	0	650	430	0	0
170	15414	5587898	9327	23358	308	0	640	450	0	0
171	15415	5587903	9305	23358	300	0	640	450	0	0
172	15416	5587908	9286	23361	288	0	640	450	0	0
173	15417	5587913	9286	23361	288	0	640	450	0	0
174	15418	5587918	9285	23361	280	0	640	450	0	0
175	15419	5587923	9280	23361	280	0	630	470	0	0
176	15420	5587928	9277	23361	268	0	640	480	0	0
177	15421	5587933	9275	23359	268	0	640	480	0	0
178	15422	5587938	9266	23346	268	0	640	480	0	0
179	15423	5587943	9254	23329	260	0	640	480	0	0
180	15424	5587948	9251	23310	260	0	640	480	0	0
181	15425	5587953	9251	23290	260	0	630	500	0	0
182	15426	5587958	9251	23268	260	0	630	500	0	0
183	15427	5587963	9271	23253	268	0	630	500	0	0
184	15428	5587968	9299	23253	268	0	630	500	0	0
185	15429	5587973	9321	23247	280	0	630	500	0	0
186	15430	5587978	9345	23226	288	0	630	480	0	0
187	15431	5587983	9371	23205	300	0	630	480	0	0
188	15432	5587988	9398	23205	308	0	630	480	0	0
189	15433	5587993	9427	23187	320	0	630	470	0	0
190	15434	5587998	9456	23187	328	0	630	470	0	0
191	15435	5588003	9485	23185	341	0	630	470	0	0
192	15436	5588008	9515	23182	349	0	630	470	0	0
193	15437	5588013	9546	23180	361	0	630	470	0	0
194	15438	5588018	9575	23179	381	0	640	450	0	0
195	15439	5588023	9605	23179	389	0	630	430	0	0
196	15440	5588028	9633	23175	409	0	630	430	0	0
197	15441	5588033	9661	23171	421	0	640	420	0	0
198	15442	5588038	9690	23171	429	0	640	420	0	0
199	15443	5588043	9716	23171	441	0	640	420	0	0
200	15444	5588048	9743	23170	461	0	640	420	0	0
201	15445	5588053	9771	23170	469	0	630	420	0	0
202	15446	5588058	9800	23170	469	0	630	420	0	0
203	15447	5588063	9830	23170	481	0	620	430	0	0
204	15448	5588068	9861	23170	489	0	620	450	0	0
205	15449	5588073	9893	23173	489	0	610	460	0	0
206	15450	5588078	9926	23187	489	0	600	480	0	0
207	15451	5588083	9962	23203	489	0	590	510	0	0
208	15452	5588088	9997	23220	489	0	580	520	0	0
209	15453	5588093	10032	23222	481	0	570	530	0	0
210	15454	5588098	10065	23240	481	0	570	540	0	0
211	15455	5588103	10098	23260	481	0	560	550	0	0
212	15456	5588108	10131	23261	469	0	550	560	0	0
213	15457	5588113	10162	23283	469	0	540	580	0	0
214	15458	5588118	10194	23306	461	0	540	600	0	0
215	15459	5588123	10225	23331	461	0	530	610	0	0
216	15460	5588128	10256	23356	449	0	530	620	0	0
217	15461	5588133	10288	23381	449	0	530	620	0	0
218	15462	5588138	10321	23381	441	0	530	620	0	0
219	15463	5588143	10354	23404	441	0	530	630	0	0
220	15464	5588148	10386	23404	429	0	540	620	0	0
221	15465	5588153	10419	23410	429	0	540	620	0	0
222	15466	5588158	10450	23415	421	0	540	610	0	0
223	15467	5588163	10481	23420	421	0	550	630	0	0
224	15468	5588168	10511	23431	409	0	560	620	0	0
225	15469	5588173	10539	23441	409	0	560	610	0	0
226	15470	5588178	10564	23449	409	0	560	610	0	0
227	15471	5588183	10564	23460	401	0	580	610	0	0
228	15472	5588188	10564	23467	401	0	580	610	0	0
229	15473	5588193	10564	23468	401	0	580	600	0	0
230	15474	5588198	10564	23468	401	0	580	600	0	0
231	15475	5588203	10566	23468	401	0	590	590	0	0
232	15476	5588208	10574	23455	389	0	590	590	0	0
233	15477	5588213	10606	23433	389	0	600	580	0	0
234	15478	5588218	10613	23407	389	0	600	580	0	0
235	15479	5588223	10630	23407	389	0	610	570	0	0
236	15480	5588228	10656	23407	381	0	610	570	0	0
237	15481	5588233	10670	23402	381	0	620	560	0	0
238	15482	5588238	10684	23397	381	0	620	560	0	0
239	15483	5588243	10702	23391	369	0	610	540	0	0
240	15484	5588248	10719	23378	369	0	620	530	0	0
241	15485	5588253	10725	23365	369	0	620	530	0	0
242	15486	5588258	10743	23354	361	0	620	530	0	0
243	15487	5588263	10762	23343	361	0	620	530	0	0
244	15488	5588268	10780	23334	361	0	630	510	0	0
245	15489	5588273	10787	23327	361	0	630	510	0	0
246	15490	5588278	10805	23320	349	0	620	500	0	0
247	15491	5588283	10811	23315	349	0	620	500	0	0
248	15492	5588288	10830	23311	349	0	620	500	0	0
249	15493	5588293	10848	23309	349	0	630	480	0	0
250	15494	5588298	10848	23308	341	0	630	480	0	0
251	15495	5588303	10852	23308	341	0	630	480	0	0
252	15496	5588308	10857	23308	341	0	630	480	0	0
253	15497	5588313	10867	23308	328	0	630	480	0	0
254	15498	5588318	10877	23308	328	0	630	480	0	0
255	15499	5588323	10887	23308	328	0	630	480	0	0
256	15500	5588328	10896	23308	320	0	630	470	0	0
257	15501	5588333	10905	23308	320	0	630	470	0	0
258	15502	5588338	10913	23312	308	0	630	470	0	0
259	15503	5588343	10921	23319	308	0	630	470	0	0
260	15504	5588348	10928	23325	308	0	630	470	0	0
261	15505	5588353	10935	23332	300	0	630	470	0	0
262	15506	5588358	10942	23339	300	0	640	480	0	0
263	15507	5588363	10950	23350	288	0	650	470	0	0
264	15508	5588368	10956	23357	288	0	650	470	0	0
265	15509	5588373	10961	23365	280	0	650	470	0	0
266	15510	5588378	10965	23372	280	0	650	470	0	0
267	15511	5588383	10969	23379	268	0	650	470	0	0
268	15512	5588388	10974	23386	260	0	650	470	0	0
269	15513	5588393	10978	23393	260	0	650	480	0	0
270	15514	5588398	10983	23403	248	0	660	470	0	0
271	15515	5588403	10985	23410	248	0	660	470	0	0
272	15516	5588408	10987	23416	240	0	660	470	0	0
273	15517	5588413	10989	23422	228	0	660	470	0	0
274	15518	5588418	10992	23428	220	0	660	470	0	0
275	15519	5588423	10993	23433	220	0	660	470	0	0
276	15520	5588428	10995	23442	208	0	670	490	0	0
277	15521	5588433	10996	23450	200	0	670	490	0	0
278	15522	5588438	10997	23453	188	0	670	490	0	0
279	15523	5588443	10998	23459	188	0	670	490	0	0
280	15524	5588448	10998	23465	180	0	670	490	0	0
281	15525	5588453	10998	23473	168	0	670	490	0	0
282	15526	5588458	10998	23480	168	0	670	490	0	0
283	15527	5588463	10998	23483	160	0	670	490	0	0
284	15528	5588468	10998	23488	160	0	670	470	0	0
285	15529	5588473	10999	23493	148	0	670	470	0	0
286	15530	5588478	10999	23498	148	0	670	470	0	0
287	15531	5588483	10999	23502	140	0	670	470	0	0
288	15532	5588488	10999	23506	140	0	670	470	0	0
289	15533	5588493	10999	23509	128	0	670	470	0	0
290	15534	5588498	10999	23512	128	0	670	470	0	0
291	15535	5588503	10999	23514	128	0	670	470	0	0
292	15536	5588508	10999	23516	120	0	670	470	0	0
293	15537	5588513	10999	23516	120	0	670	470	0	0
294	15538	5588518	10999	23517	108	0	670	470	0	0
295	15539	5588523	10999	23517	108	0	670	470	0	0
296	15540	5588528	10999	23517	100	0	670	470	0	0
297	15541	5588533	10999	23517	100	0	670	470	0	0
298	15542	5588538	10999	23517	100	0	670	470	0	0
299	15543	5588543	10999	23517	100	0	670	470	0	0
300	15544	5588548	10999	23518	100	0	680	490	0	0
301	15545	5588553	10999	23520	100	0	680	490	0	0
302	15546	5588558	10999	23525	100	0	680	490	0	0
303	15547	5588563	10999	23527	100	0	680	490	0	0
304	15548	5588568	10997	23531	100	0	680	490	0	0
305	15549	5588573	10995	23538	100	0	680	490	0	0
306	15550	5588578	10992	23540	100	0	680	490	0	0
307	15551	5588583	10989	23544	108	0	680	490	0	0
308	15552	5588588	10987	23548	108	0	680	490	0	0
309	15553	5588593	10984	23551	108	0	680	490	0	0
310	15554	5588598	10981	23554	108	0	680	490	0	0
311	15555	5588603	10978	23556	120	0	680	490	0	0
312	15556	5588608	10975	23559	120	0	680	490	0	0
313	15557	5588613	10971	23561	120	0	680	490	0	0
314	15558	5588618	10968	23562	120	0	680	490	0	0
315	15559	5588623	10965	23564	120	0	670	500	0	0
316	15560	5588628	10962	23565	120	0	670	500	0	0
317	15561	5588633	10959	23567	120	0	670	500	0	0
318	15562	5588638	10956	23569	120	0	670	500	0	0
319	15563	5588643	10952	23572	120	0	670	500	0	0
320	15564	5588648	10948	23575	120	0	670	500	0	0
321	15565	5588653	10944	23578	120	0	670	500	0	0
322	15566	5588658	10941	23580	120	0	670	500	0	0
323	15567	5588663	10937	23582	120	0	670	500	0	0
324	15568	5588668	10933	23584	120	0	670	500	0	0
325	15569	5588673	10930	23585	120	0	670	500	0	0
326	15570	5588678	10926	23585	120	0	670	500	0	0
327	15571	5588683	10923	23586	120	0	660	520	0	0
328	15572	5588688	10920	23586	120	0	660	520	0	0
329	15573	5588693	10917	23586	120	0	660	520	0	0
330	15574	5588698	10914	23586	120	0	660	520	0	0
331	15575	5588703	10910	23586	108	0	660	520	0	0
332	15576	5588708	10907	23586	108	0	660	520	0	0
333	15577	5588713	10904	23586	108	0	660	520	0	0
334	15578	5588718	10901	23586	108	0	660	520	0	0
335	15579	5588722	10897	23586	100	0	660	520	0	0
336	15580	5588727	10894	23586	100	0	660	520	0	0
337	15581	5588732	10888	23586	100	0	660	520	0	0
338	15582	5588737	10887	23586	88	0	660	520	0	0
339	15583	5588742	10883	23586	88	0	660	520	0	0
340	15584	5588747	10880	23586	88	0	660	520	0	0
341	15585	5588752	10876	23586	88	0	670	500	0	0
342	15586	5588757	10872	23586	80	0	670	500	0	0
343	15587	5588762	10869	23586	80	0	670	500	0	0
344	15588	5588767	10865	23586	80	0	670	500	0	0
345	15589	5588772	10862	23586	80	0	670	500	0	0
346	15590	5588777	10859	23586	68	0	670	500	0	0
347	15591	5588782	10856	23586	68	0	670	500	0	0
348	15592	5588787	10853	23586	68	0	670	500	0	0
349	15593	5588792	10851	23586	68	0	670	500	0	0
350	15594	5588797	10848	23586	60	0	670	500	0	0
351	15595	5588802	10846	23586	60	0	670	500	0	0
352	15596	5588807	10844	23586	48	0	670	500	0	0
353	15597	5588812	10842	23586	48	0	670	500	0	0
354	15598	5588817	10840	23586	48	0	670	500	0	0
355	15599	5588822	10837	23585	40	0	670	500	0	0
356	15600	5588827	10835	23584	40	0	670	500	0	0
357	15601	5588832	10832	23583	40	0	670	500	0	0
358	15602	5588837	10829	23583	40	0	670	500	0	0
359	15603	5588842	10826	23583	40	0	670	500	0	0
360	15604	5588847	10823	23583	40	0	670	500	0	0
361	15605	5588852	10820	23583	40	0	670	500	0	0
362	15606	5588857	10816	23583	28	0	670	500	0	0
363	15607	5588862	10813	23583	28	0	670	500	0	0
364	15608	5588867	10811	23583	28	0	670	500	0	0
365	15609	5588872	10808	23583	28	0	670	500	0	0
366	15610	5588877	10805	23583	20	0	670	500	0	0
367	15611	5588882	10803	23583	20	0	670	500	0	0
368	15612	5588887	10802	23583	8	0	670	500	0	0
369	15613	5588892	10800	23583	8	0	670	500	0	0
370	15614	5588897	10799	23583	8	0	670	500	0	0
371	15615	5588902	10797	23583	0	0	670	500	0	0
372	15616	5588907	10795	23583	0	0	670	500	0	0
373	15617	5588912	10793	23583	0	0	670	500	0	0
374	15618	5588917	10791	23583	0	0	670	500	0	0
375	15619	5588922	10790	23582	0	0	670	500	0	0
376	15620	5588927	10788	23579	0	0	680	490	0	0
377	15621	5588932	10788	23577	0	0	680	490	0	0
378	15622	5588937	10787	23576	0	0	680	490	0	0
379	15623	5588942	10787	23575	0	0	680	490	0	0
380	15624	5588947	10786	23575	0	0	680	490	0	0
381	15625	5588952	10785	23575	0	0	680	490	0	0
382	15626	5588957	10784	23575	0	0	680	490	0	0
383	15627	5588962	10783	23575	0	0	680	490	0	0
384	15628	5588967	10781	23575	0	0	680	490	0	0
385	15629	5588972	10780	23575	0	0	680	490	0	0
386	15630	5588977	10778	23575	0	0	680	490	0	0
387	15631	5588982	10777	23575	0	0	680	490	0	0
388	15632	5588987	10775	23575	0	0	680	490	0	0
389	15633	5588992	10775	23575	0	0	680	490	0	0
390	15634	5588997	10774	23575	0	0	680	490	0	0
391	15635	5589002	10772	23575	0	0	680	490	0	0
392	15636	5589007	10771	23575	0	0	680	490	0	0
393	15637	5589012	10770	23575	0	0	680	490	0	0
394	15638	5589017	10769	23575	0	0	680	490	0	0
395	15639	5589022	10769	23575	0	0	680	490	0	0
396	15640	5589027	10768	23575	0	0	680	490	0	0
397	15641	5589032	10768	23575	0	0	680	490	0	0
398	15642	5589037	10767	23575	0	0	680	490	0	0
399	15643	5589042	10767	23575	0	0	680	490	0	0
400	15644	5589047	10767	23575	0	0	680	490	0	0
401	15645	5589052	10767	23575	0	0	680	490	0	0
402	15646	5589057	10766	23575	0	0	680	490	0	0
403	15647	5589062	10766	23575	0	0	680	490	0	0
404	15648	5589067	10766	23575	0	0	690	470	0	0
405	15649	5589072	10766	23575	0	0	690	470	0	0
406	15650	5589077	10766	23575	0	0	690	470	0	0
407	15651	5589082	10766	23575	0	0	690	470	0	0
408	15652	5589087	10766	23575	0	0	690	470	0	0
409	15653	5589092	10766	23575	0	0	690	470	0	0
410	15654	5589097	10766	23575	0	0	690	470	0	0
411	15655	5589102	10766	23575	0	0	690	470	0	0
412	15656	5589107	10766	23575	0	0	690	470	0	0
413	15657	5589112	10766	23575	0	0	690	470	0	0
414	15658	5589117	10766	23575	0	0	690	470	0	0
415	15659	5589122	10766	23575	0	0	690	470	0	0
416	15660	5589132	10766	23575	0	0	690	470	0	0
417	15661	5589137	10766	23575	0	1	690	470	0	0
418	15662	5589142	10766	23575	0	5	690	470	0	0
419	15663	5589147	10766	23575	0	10	690	470	0	0
420	15664	5589152	10766	23575	0	0	690	470	0	0
421	15665	5589156	10766	23575	0	20	690	470	0	0
422	15666	5589161	10766	23575	0	35	690	470	0	0
423	15667	5589166	10766	23575	0	38	690	470	0	0
424	15668	5589171	10766	23575	0	51	690	470	0	0
425	15669	5589176	10766	23575	0	60	690	470	0	0
426	15670	5589181	10766	23575	0	64	690	470	0	0
427	15671	5589186	10766	23575	0	73	690	470	0	0
428	15672	5589191	10766	23575	0	80	690	470	0	0
429	15673	5589196	10766	23575	0	86	690	470	0	0
430	15674	5589201	10766	23575	0	94	690	470	0	0
431	15675	5589206	10766	23575	0	102	690	470	0	0
432	15676	5589211	10766	23575	0	110	690	470	0	0
433	15677	5589216	10766	23575	0	117	690	470	0	0
434	15678	5589221	10766	23575	0	122	690	470	0	0
435	15679	5589226	10766	23575	0	129	690	470	0	0
436	15680	5589231	10766	23575	0	136	690	470	0	0
437	15681	5589236	10767	23575	0	144	690	470	0	0
438	15682	5589241	10769	23575	0	150	690	470	0	0
439	15683	5589246	10772	23575	0	155	690	470	0	0
440	15684	5589251	10773	23575	0	158	690	470	0	0
441	15685	5589256	10775	23578	0	162	690	470	0	0
442	15686	5589261	10777	23579	0	164	690	470	0	0
443	15687	5589266	10778	23581	0	167	690	470	0	0
444	15688	5589271	10780	23584	0	170	690	470	0	0
445	15689	5589276	10782	23586	0	173	690	470	0	0
446	15690	5589281	10784	23587	0	177	690	470	0	0
447	15691	5589286	10785	23589	0	182	690	470	0	0
448	15692	5589291	10787	23591	0	186	690	470	0	0
449	15693	5589296	10789	23593	0	191	690	470	0	0
450	15694	5589301	10791	23594	0	194	690	470	0	0
451	15695	5589306	10794	23596	0	196	690	470	0	0
452	15696	5589311	10796	23598	0	198	690	470	0	0
453	15697	5589316	10798	23600	0	198	690	470	0	0
454	15698	5589321	10800	23602	0	198	690	470	0	0
455	15699	5589326	10802	23604	0	199	690	470	0	0
456	15700	5589331	10804	23605	0	199	690	470	0	0
457	15701	5589336	10806	23607	0	201	690	470	0	0
458	15702	5589341	10809	23609	0	202	690	470	0	0
459	15703	5589346	10811	23611	0	204	690	470	0	0
460	15704	5589351	10813	23613	0	208	690	470	0	0
461	15705	5589356	10815	23615	0	212	690	470	0	0
462	15706	5589361	10816	23618	0	216	690	470	0	0
463	15707	5589366	10819	23620	0	221	690	470	0	0
464	15708	5589371	10821	23622	0	224	690	470	0	0
465	15709	5589376	10823	23624	0	227	690	470	0	0
466	15710	5589381	10824	23626	0	228	690	470	0	0
467	15711	5589386	10825	23629	0	230	690	470	0	0
468	15712	5589391	10827	23631	0	232	690	470	0	0
469	15713	5589396	10829	23632	0	235	690	470	0	0
470	15714	5589401	10831	23634	0	236	690	470	0	0
471	15715	5589406	10833	23636	0	240	690	470	0	0
472	15716	5589411	10834	23638	0	243	690	470	0	0
473	15717	5589416	10836	23640	0	247	690	470	0	0
474	15718	5589421	10838	23642	0	251	690	470	0	0
475	15719	5589426	10841	23643	0	255	690	470	0	0
476	15720	5589431	10843	23645	0	259	690	470	0	0
477	15721	5589436	10846	23647	0	263	690	470	0	0
478	15722	5589441	10849	23648	0	264	690	470	0	0
479	15723	5589446	10851	23649	0	267	690	470	0	0
480	15724	5589451	10852	23650	0	269	690	470	0	0
481	15725	5589456	10854	23651	0	270	690	470	0	0
482	15726	5589461	10856	23653	0	270	690	470	0	0
483	15727	5589466	10858	23656	0	271	690	470	0	0
484	15728	5589471	10861	23658	0	271	690	470	0	0
485	15729	5589476	10864	23661	0	271	690	470	0	0
486	15730	5589481	10866	23666	0	270	690	470	0	0
487	15731	5589486	10870	23670	0	272	690	470	0	0
488	15732	5589491	10874	23675	0	274	690	490	0	0
489	15733	5589496	10878	23681	0	276	690	490	0	0
490	15734	5589501	10882	23686	0	276	690	490	0	0
491	15735	5589506	10885	23692	0	276	690	490	0	0
492	15736	5589511	10888	23698	0	279	690	490	0	0
493	15737	5589516	10891	23704	0	283	690	490	0	0
494	15738	5589521	10895	23710	0	285	690	490	0	0
495	15739	5589526	10898	23717	0	290	690	490	0	0
496	15740	5589531	10900	23723	0	294	690	490	0	0
497	15741	5589536	10904	23729	0	297	690	490	0	0
498	15742	5589541	10906	23734	0	298	690	490	0	0
499	15743	5589546	10909	23739	0	300	690	490	0	0
500	15744	5589551	10911	23743	0	304	690	490	0	0
501	15745	5589556	10913	23747	0	306	690	490	0	0
502	15746	5589561	10915	23750	0	306	690	490	0	0
503	15747	5589566	10917	23752	0	308	690	490	0	0
504	15748	5589571	10919	23754	0	311	690	490	0	0
505	15749	5589576	10920	23755	0	314	690	490	0	0
506	15750	5589581	10921	23757	0	317	690	490	0	0
507	15751	5589586	10923	23758	0	321	690	490	0	0
508	15752	5589591	10925	23760	0	325	690	490	0	0
509	15753	5589596	10927	23762	0	327	690	490	0	0
510	15754	5589601	10929	23765	0	328	690	490	0	0
511	15755	5589606	10930	23767	0	331	690	490	0	0
512	15756	5589611	10933	23770	0	333	690	490	0	0
513	15757	5589616	10935	23774	0	335	690	490	0	0
514	15758	5589621	10937	23778	0	339	690	490	0	0
