Temps de latence : 2438 ms

N°Pt	SN	T	X	Y	Z	P	Alt	Azi	Twi	Lever
44	12301	5767192	34371	25396	982	0	700	550	0	0
45	12302	5767197	34372	25402	982	0	700	550	0	0
46	12303	5767202	34379	25428	982	0	700	550	0	0
47	12304	5767207	34385	25433	982	0	700	550	0	0
48	12305	5767212	34390	25461	982	0	700	530	0	0
49	12306	5767217	34394	25464	982	0	700	530	0	0
50	12307	5767222	34398	25467	982	0	700	530	0	0
51	12308	5767227	34401	25471	982	0	700	530	0	0
52	12309	5767232	34403	25499	982	0	700	530	0	0
53	12310	5767237	34404	25501	982	0	710	520	0	0
54	12311	5767242	34404	25512	982	0	710	520	0	0
55	12312	5767247	34404	25522	982	0	710	520	0	0
56	12313	5767252	34408	25532	982	0	710	520	0	0
57	12314	5767257	34412	25550	982	0	720	500	0	0
58	12315	5767262	34416	25568	982	0	720	500	0	0
59	12316	5767267	34420	25586	982	0	720	500	0	0
60	12317	5767272	34425	25604	982	0	720	500	0	0
61	12318	5767277	34433	25632	970	0	720	500	0	0
62	12319	5767282	34438	25648	970	0	730	470	0	0
63	12320	5767287	34443	25664	970	0	730	500	0	0
64	12321	5767292	34448	25679	970	0	730	500	0	0
65	12322	5767297	34453	25693	962	0	730	500	0	0
66	12323	5767302	34458	25705	962	0	730	500	0	0
67	12324	5767307	34461	25716	962	0	730	500	0	0
68	12325	5767312	34465	25725	962	0	730	500	0	0
69	12326	5767317	34468	25733	962	0	730	500	0	0
70	12327	5767322	34470	25740	962	0	740	530	0	0
71	12328	5767327	34471	25745	950	0	740	530	0	0
72	12329	5767332	34472	25749	950	0	740	530	0	0
73	12330	5767337	34472	25752	950	0	740	530	0	0
74	12331	5767342	34472	25754	950	0	740	530	0	0
75	12332	5767347	34472	25754	950	0	740	530	0	0
76	12333	5767352	34472	25754	942	0	730	550	0	0
77	12334	5767357	34472	25754	942	0	740	580	0	0
78	12335	5767362	34472	25754	942	0	740	580	0	0
79	12336	5767367	34472	25754	942	0	740	580	0	0
80	12337	5767372	34472	25754	942	0	740	580	0	0
81	12338	5767377	34472	25751	942	0	740	580	0	0
82	12339	5767382	34472	25744	942	0	730	590	0	0
83	12340	5767387	34472	25737	942	0	730	590	0	0
84	12341	5767392	34472	25725	930	0	730	590	0	0
85	12342	5767397	34472	25716	930	0	730	590	0	0
86	12343	5767402	34472	25707	930	0	730	590	0	0
87	12344	5767407	34472	25697	930	0	740	580	0	0
88	12345	5767412	34472	25688	922	0	740	580	0	0
89	12346	5767417	34472	25679	922	0	740	580	0	0
90	12347	5767422	34472	25670	922	0	740	610	0	0
91	12348	5767427	34472	25661	922	0	740	610	0	0
92	12349	5767432	34472	25652	910	0	740	610	0	0
93	12350	5767437	34474	25643	910	0	750	590	0	0
94	12351	5767442	34477	25634	910	0	750	590	0	0
95	12352	5767447	34481	25625	910	0	750	590	0	0
96	12353	5767452	34485	25616	902	0	760	570	0	0
97	12354	5767457	34490	25602	902	0	760	570	0	0
98	12355	5767462	34496	25593	890	0	760	570	0	0
99	12356	5767467	34502	25579	882	0	760	570	0	0
100	12357	5767472	34508	25565	882	0	770	540	0	0
101	12358	5767477	34514	25560	870	0	770	540	0	0
102	12359	5767482	34520	25555	870	0	770	540	0	0
103	12360	5767487	34526	25541	862	0	770	540	0	0
104	12361	5767492	34536	25530	850	0	770	540	0	0
105	12362	5767497	34543	25521	842	0	770	540	0	0
106	12363	5767502	34551	25510	830	0	770	540	0	0
107	12364	5767507	34564	25495	822	0	770	540	0	0
108	12365	5767512	34578	25488	810	0	770	580	0	0
109	12366	5767517	34593	25472	802	0	770	580	0	0
110	12367	5767522	34608	25454	782	0	770	580	0	0
111	12368	5767527	34625	25433	762	0	760	600	0	0
112	12369	5767532	34642	25411	750	0	750	620	0	0
113	12370	5767537	34652	25386	730	0	740	690	0	0
114	12371	5767542	34662	25361	722	0	720	710	0	0
115	12372	5767547	34670	25333	702	0	700	730	0	0
116	12373	5767552	34684	25304	690	0	690	770	0	0
117	12374	5767557	34697	25303	682	0	670	780	0	0
118	12375	5767562	34717	25274	669	0	650	790	0	0
119	12376	5767567	34732	25245	661	0	630	820	0	0
120	12377	5767572	34747	25235	649	0	600	830	0	0
121	12378	5767577	34762	25226	649	0	580	840	0	0
122	12379	5767582	34778	25217	641	0	560	860	0	0
123	12380	5767587	34794	25209	641	0	540	860	0	0
124	12381	5767592	34821	25182	629	0	520	860	0	0
125	12382	5767597	34851	25167	621	0	510	860	0	0
126	12383	5767602	34881	25152	621	0	490	870	0	0
127	12384	5767607	34888	25138	609	0	480	870	0	0
128	12385	5767612	34895	25125	601	0	480	870	0	0
129	12386	5767617	34911	25113	601	0	470	870	0	0
130	12387	5767622	34926	25102	601	0	470	870	0	0
131	12388	5767627	34945	25084	589	0	470	870	0	0
132	12389	5767632	34955	25074	589	0	480	870	0	0
133	12390	5767637	34965	25066	589	0	480	870	0	0
134	12391	5767642	34974	25058	589	0	490	870	0	0
135	12392	5767647	34983	25051	589	0	490	870	0	0
136	12393	5767652	34990	25044	589	0	500	860	0	0
137	12394	5767657	34997	25037	589	0	500	860	0	0
138	12395	5767662	35003	25031	581	0	510	860	0	0
139	12396	5767667	35008	25022	581	0	510	860	0	0
140	12397	5767672	35012	25014	581	0	510	860	0	0
141	12398	5767677	35018	25004	581	0	520	860	0	0
142	12399	5767682	35021	24991	581	0	520	860	0	0
143	12400	5767687	35021	24974	581	0	520	860	0	0
144	12401	5767692	35021	24951	589	0	520	860	0	0
145	12402	5767697	35021	24923	589	0	520	860	0	0
146	12403	5767702	35007	24888	589	0	520	860	0	0
147	12404	5767707	34989	24847	589	0	520	860	0	0
148	12405	5767712	34966	24800	589	0	510	860	0	0
149	12406	5767717	34940	24747	589	0	510	860	0	0
150	12407	5767722	34909	24686	589	0	510	880	0	0
151	12408	5767727	34875	24621	589	0	500	880	0	0
152	12409	5767732	34840	24576	589	0	500	880	0	0
153	12410	5767737	34800	24531	589	0	490	880	0	0
154	12411	5767742	34772	24485	589	0	490	880	0	0
155	12412	5767747	34743	24443	601	0	490	890	0	0
156	12413	5767752	34715	24404	589	0	490	900	0	0
157	12414	5767757	34715	24369	589	0	500	900	0	0
158	12415	5767762	34679	24338	589	0	510	910	0	0
159	12416	5767767	34679	24338	581	0	520	940	0	0
160	12417	5767772	34679	24338	581	0	530	950	0	0
161	12418	5767777	34679	24342	569	0	550	990	0	0
162	12419	5767782	34680	24351	569	0	560	1020	0	0
163	12420	5767787	34680	24362	561	0	580	1050	0	0
164	12421	5767792	34680	24362	561	0	600	1090	0	0
165	12422	5767797	34680	24362	561	0	610	1130	0	0
166	12423	5767802	34666	24345	549	0	610	1170	0	0
167	12424	5767807	34651	24326	549	0	620	1230	0	0
168	12425	5767812	34637	24309	549	0	630	1270	0	0
169	12426	5767817	34625	24295	549	0	640	1320	0	0
170	12427	5767822	34614	24285	549	0	650	1370	0	0
171	12428	5767827	34605	24277	549	0	650	1420	0	0
172	12429	5767832	34598	24272	549	0	650	1450	0	0
173	12430	5767837	34593	24266	549	0	650	1470	0	0
174	12431	5767842	34593	24266	561	0	660	1490	0	0
175	12432	5767847	34589	24266	569	0	660	1490	0	0
176	12433	5767852	34588	24266	569	0	660	1490	0	0
177	12434	5767857	34587	24266	581	0	660	1490	0	0
178	12435	5767862	34587	24266	581	0	660	1490	0	0
179	12436	5767867	34587	24275	589	0	660	1490	0	0
180	12437	5767872	34587	24280	601	0	660	1490	0	0
181	12438	5767877	34587	24280	601	0	660	1490	0	0
182	12438	5767877	34587	24280	601	0	660	1490	0	0
183	12438	5767877	34587	24280	601	0	660	1490	0	0
184	12438	5767877	34587	24280	601	0	660	1490	0	0
185	12438	5767877	34587	24280	601	0	660	1490	0	0
186	12438	5767877	34587	24280	601	0	660	1490	0	0
187	12438	5767877	34587	24280	601	0	660	1490	0	0
188	12439	5767921	34624	24442	621	0	720	610	0	0
189	12440	5767926	34626	24442	702	0	730	620	0	0
190	12441	5767931	34626	24442	702	0	730	620	0	0
191	12442	5767936	34626	24442	702	0	730	620	0	0
192	12443	5767941	34626	24442	702	0	730	620	0	0
193	12444	5767946	34626	24442	702	0	730	620	0	0
194	12445	5767951	34626	24442	702	0	730	620	0	0
195	12446	5767956	34626	24442	702	0	730	620	0	0
196	12447	5767961	34626	24442	690	0	730	620	0	0
197	12448	5767966	34626	24442	690	0	730	620	0	0
198	12449	5767971	34626	24442	690	0	730	620	0	0
199	12450	5767976	34626	24442	690	0	730	620	0	0
200	12451	5767981	34626	24442	682	0	730	620	0	0
201	12452	5767986	34626	24440	682	0	730	620	0	0
202	12453	5767991	34626	24439	682	0	730	620	0	0
203	12454	5767996	34626	24438	682	0	730	620	0	0
204	12455	5768001	34626	24437	682	0	730	620	0	0
205	12456	5768006	34626	24436	682	0	730	620	0	0
206	12457	5768011	34626	24435	682	0	730	620	0	0
207	12458	5768016	34626	24435	682	0	730	620	0	0
208	12459	5768021	34626	24434	682	0	730	620	0	0
209	12460	5768026	34626	24434	682	0	730	620	0	0
210	12461	5768031	34626	24433	682	0	730	620	0	0
211	12462	5768036	34626	24433	682	0	730	620	0	0
212	12463	5768041	34626	24431	682	0	730	620	0	0
213	12464	5768046	34626	24429	690	0	730	620	0	0
214	12465	5768051	34626	24428	690	0	730	590	0	0
215	12466	5768056	34626	24426	690	0	730	590	0	0
216	12467	5768061	34626	24425	702	0	730	590	0	0
217	12468	5768066	34626	24424	702	0	730	590	0	0
218	12469	5768071	34626	24423	702	0	730	590	0	0
219	12470	5768076	34626	24423	710	0	730	590	0	0
220	12471	5768081	34626	24423	710	0	730	590	0	0
221	12472	5768086	34626	24423	710	0	730	590	0	0
222	12473	5768091	34626	24423	710	0	730	590	0	0
223	12474	5768096	34626	24423	722	0	730	590	0	0
224	12475	5768101	34626	24423	722	0	740	580	0	0
225	12476	5768106	34626	24423	722	0	740	580	0	0
226	12477	5768111	34626	24423	722	0	740	580	0	0
227	12478	5768116	34627	24423	730	0	740	580	0	0
228	12479	5768121	34630	24423	730	0	740	580	0	0
229	12480	5768126	34633	24423	730	0	740	580	0	0
230	12481	5768131	34635	24423	730	0	740	580	0	0
231	12482	5768136	34638	24423	742	0	740	580	0	0
232	12483	5768141	34640	24423	742	0	740	580	0	0
233	12484	5768146	34643	24423	742	0	740	580	0	0
234	12485	5768151	34646	24425	742	0	740	580	0	0
235	12486	5768156	34648	24428	742	0	730	590	0	0
236	12487	5768161	34651	24431	742	0	730	590	0	0
237	12488	5768166	34653	24434	742	0	730	590	0	0
238	12489	5768171	34655	24437	742	0	730	590	0	0
239	12490	5768176	34657	24439	742	0	730	590	0	0
240	12491	5768181	34659	24441	742	0	730	590	0	0
241	12492	5768186	34660	24443	742	0	730	590	0	0
242	12493	5768191	34662	24444	742	0	730	590	0	0
243	12494	5768196	34663	24446	742	0	730	590	0	0
244	12495	5768201	34664	24447	742	0	730	590	0	0
245	12496	5768206	34664	24447	742	0	730	590	0	0
246	12497	5768211	34665	24448	742	0	730	590	0	0
247	12498	5768216	34665	24448	742	0	730	590	0	0
248	12499	5768221	34666	24448	742	0	730	590	0	0
249	12500	5768226	34666	24448	742	0	730	590	0	0
250	12501	5768231	34666	24448	742	0	740	580	0	0
251	12502	5768236	34666	24448	742	0	740	580	0	0
252	12503	5768241	34666	24448	742	0	740	580	0	0
253	12504	5768246	34666	24448	742	0	730	550	0	0
254	12505	5768251	34666	24448	742	0	730	550	0	0
255	12506	5768256	34666	24448	742	0	730	550	0	0
256	12507	5768261	34666	24448	742	0	730	550	0	0
257	12508	5768266	34666	24448	742	0	730	550	0	0
258	12509	5768271	34666	24448	750	0	730	550	0	0
259	12510	5768276	34666	24444	750	0	730	550	0	0
260	12511	5768281	34666	24441	750	0	730	550	0	0
261	12512	5768286	34666	24437	750	0	730	550	0	0
262	12513	5768291	34666	24433	750	0	730	550	0	0
263	12514	5768296	34666	24430	750	0	730	550	0	0
264	12515	5768301	34666	24426	750	0	730	550	0	0
265	12516	5768306	34666	24423	750	0	740	580	0	0
266	12517	5768311	34666	24420	742	0	740	580	0	0
267	12518	5768316	34666	24416	742	0	740	610	0	0
268	12519	5768321	34666	24414	742	0	740	640	0	0
269	12520	5768326	34666	24411	750	0	740	640	0	0
270	12521	5768331	34666	24409	750	0	750	670	0	0
271	12522	5768336	34666	24408	762	0	750	710	0	0
272	12523	5768341	34666	24407	762	0	740	720	0	0
273	12524	5768346	34666	24407	762	0	740	720	0	0
274	12525	5768351	34666	24407	770	0	730	730	0	0
275	12526	5768356	34666	24407	770	0	720	740	0	0
276	12527	5768361	34666	24407	770	0	720	740	0	0
277	12528	5768366	34666	24407	782	0	710	790	0	0
278	12529	5768371	34666	24407	782	0	700	790	0	0
279	12530	5768376	34666	24407	782	0	680	800	0	0
280	12531	5768381	34666	24407	782	0	660	810	0	0
281	12532	5768386	34666	24407	782	0	640	820	0	0
282	12533	5768391	34668	24407	782	0	620	810	0	0
283	12534	5768396	34670	24411	782	0	590	820	0	0
284	12535	5768401	34673	24416	790	0	570	820	0	0
285	12536	5768406	34677	24421	790	0	540	820	0	0
286	12537	5768411	34680	24427	790	0	510	830	0	0
287	12538	5768416	34683	24433	790	0	490	820	0	0
288	12539	5768421	34687	24440	790	0	470	820	0	0
289	12540	5768426	34690	24447	802	0	450	830	0	0
290	12541	5768431	34694	24455	802	0	420	840	0	0
291	12542	5768436	34697	24462	802	0	400	840	0	0
292	12543	5768441	34701	24471	802	0	380	850	0	0
293	12544	5768446	34705	24479	802	0	370	850	0	0
294	12545	5768451	34709	24488	802	0	350	850	0	0
295	12546	5768456	34712	24497	802	0	340	850	0	0
296	12547	5768461	34716	24506	802	0	330	850	0	0
297	12548	5768466	34720	24515	802	0	330	850	0	0
298	12549	5768471	34723	24523	802	0	320	860	0	0
299	12550	5768476	34727	24531	802	0	320	860	0	0
300	12551	5768481	34731	24539	802	0	320	860	0	0
301	12552	5768486	34734	24546	802	0	320	860	0	0
302	12553	5768491	34738	24554	802	0	320	860	0	0
303	12554	5768496	34741	24561	802	0	320	860	0	0
304	12555	5768501	34744	24568	802	0	320	860	0	0
305	12556	5768506	34748	24574	802	0	320	860	0	0
306	12557	5768511	34751	24581	802	0	320	860	0	0
307	12558	5768516	34753	24586	802	0	320	860	0	0
308	12559	5768521	34756	24592	802	0	320	860	0	0
309	12560	5768526	34759	24597	802	0	320	860	0	0
310	12561	5768531	34762	24602	802	0	320	860	0	0
311	12562	5768536	34765	24607	802	0	330	850	0	0
312	12563	5768541	34767	24611	802	0	330	850	0	0
313	12564	5768546	34770	24615	802	0	330	850	0	0
314	12565	5768551	34772	24619	802	0	330	850	0	0
315	12566	5768556	34775	24622	802	0	330	850	0	0
316	12567	5768561	34778	24624	802	0	330	850	0	0
317	12568	5768566	34780	24627	802	0	330	850	0	0
318	12569	5768571	34782	24629	802	0	330	850	0	0
319	12570	5768576	34784	24631	802	0	330	850	0	0
320	12571	5768581	34787	24633	802	0	330	850	0	0
321	12572	5768586	34789	24634	802	0	330	850	0	0
322	12573	5768591	34791	24636	802	0	330	850	0	0
323	12574	5768596	34794	24637	802	0	340	850	0	0
324	12575	5768601	34796	24638	802	0	340	850	0	0
325	12576	5768606	34799	24639	802	0	340	850	0	0
326	12577	5768611	34801	24640	802	0	340	850	0	0
327	12578	5768616	34803	24641	802	0	340	850	0	0
328	12579	5768621	34805	24642	802	0	340	850	0	0
329	12580	5768626	34807	24642	802	0	340	850	0	0
330	12581	5768631	34810	24643	802	0	340	850	0	0
331	12582	5768636	34811	24643	802	0	350	840	0	0
332	12583	5768641	34813	24644	802	0	350	840	0	0
333	12584	5768646	34816	24644	802	0	350	840	0	0
334	12585	5768651	34818	24645	802	0	350	840	0	0
335	12586	5768656	34819	24645	802	0	350	840	0	0
336	12587	5768661	34821	24646	802	0	350	840	0	0
337	12588	5768666	34823	24646	802	0	350	840	0	0
338	12589	5768671	34825	24647	802	0	350	840	0	0
339	12590	5768676	34826	24648	802	0	350	840	0	0
340	12591	5768681	34828	24649	802	0	350	840	0	0
341	12592	5768686	34830	24650	802	0	350	840	0	0
342	12593	5768691	34831	24651	802	0	350	840	0	0
343	12594	5768696	34833	24652	802	0	350	840	0	0
344	12595	5768701	34834	24653	802	0	350	840	0	0
345	12596	5768706	34835	24653	802	0	350	840	0	0
346	12597	5768711	34837	24654	802	0	350	840	0	0
347	12598	5768716	34838	24655	802	0	350	840	0	0
348	12599	5768721	34839	24656	802	0	350	840	0	0
349	12600	5768726	34840	24656	802	0	350	840	0	0
350	12601	5768731	34841	24657	802	0	350	840	0	0
351	12602	5768736	34842	24658	802	0	350	840	0	0
352	12603	5768741	34843	24658	802	0	350	840	0	0
353	12604	5768746	34844	24659	802	0	350	840	0	0
354	12605	5768751	34844	24659	802	0	350	840	0	0
355	12606	5768756	34845	24660	802	0	350	840	0	0
356	12607	5768761	34846	24660	802	0	350	840	0	0
357	12608	5768766	34847	24661	802	0	350	840	0	0
358	12609	5768771	34847	24661	802	0	350	840	0	0
359	12610	5768776	34848	24662	802	0	350	840	0	0
360	12611	5768781	34848	24662	802	0	350	840	0	0
361	12612	5768786	34849	24663	802	0	350	840	0	0
362	12613	5768791	34849	24663	802	0	350	840	0	0
363	12614	5768796	34850	24663	802	0	350	840	0	0
364	12615	5768801	34851	24664	802	0	350	840	0	0
365	12616	5768806	34851	24664	802	0	350	840	0	0
366	12617	5768811	34852	24665	802	0	350	840	0	0
367	12618	5768816	34852	24665	802	0	350	840	0	0
368	12619	5768821	34853	24665	802	0	350	840	0	0
369	12620	5768826	34854	24666	802	0	350	840	0	0
370	12621	5768831	34854	24666	802	0	350	840	0	0
371	12622	5768836	34854	24667	802	0	350	840	0	0
372	12623	5768841	34855	24667	802	0	350	840	0	0
373	12624	5768846	34855	24667	802	0	350	840	0	0
374	12625	5768851	34856	24668	802	0	350	840	0	0
375	12626	5768856	34856	24668	802	0	350	840	0	0
376	12627	5768861	34856	24668	802	0	350	840	0	0
377	12628	5768866	34857	24668	802	0	350	840	0	0
378	12629	5768871	34857	24668	802	0	350	840	0	0
379	12630	5768876	34857	24668	802	0	350	840	0	0
380	12631	5768881	34858	24668	802	0	350	840	0	0
381	12632	5768886	34858	24668	802	0	350	840	0	0
382	12633	5768891	34858	24668	802	0	350	840	0	0
383	12634	5768896	34859	24669	802	0	350	840	0	0
384	12635	5768901	34859	24669	802	0	350	840	0	0
385	12636	5768906	34860	24669	802	0	350	840	0	0
386	12637	5768911	34860	24669	802	0	350	840	0	0
387	12638	5768916	34861	24670	802	0	350	840	0	0
388	12639	5768921	34861	24670	802	0	350	840	0	0
389	12640	5768926	34862	24671	802	0	350	840	0	0
390	12641	5768931	34863	24671	802	0	350	840	0	0
391	12642	5768936	34863	24672	802	0	350	840	0	0
392	12643	5768941	34864	24673	802	0	350	840	0	0
393	12644	5768946	34864	24673	802	0	350	840	0	0
394	12645	5768951	34865	24674	802	0	350	840	0	0
395	12646	5768956	34866	24675	802	0	350	840	0	0
396	12647	5768961	34867	24675	802	0	350	840	0	0
397	12648	5768966	34867	24676	802	0	360	840	0	0
398	12649	5768971	34868	24676	802	0	360	840	0	0
399	12650	5768976	34869	24677	802	0	360	840	0	0
400	12651	5768981	34870	24678	802	0	360	840	0	0
401	12652	5768986	34871	24679	802	0	360	840	0	0
402	12653	5768991	34872	24680	802	0	360	840	0	0
403	12654	5768996	34873	24680	810	0	360	840	0	0
404	12655	5769001	34874	24682	810	0	360	840	0	0
405	12656	5769006	34875	24682	810	0	360	840	0	0
406	12657	5769011	34876	24683	810	0	360	840	0	0
407	12658	5769016	34877	24685	810	0	360	840	0	0
408	12659	5769021	34878	24686	810	0	360	840	0	0
409	12660	5769026	34880	24687	810	0	360	840	0	0
410	12661	5769031	34881	24688	810	0	360	840	0	0
411	12662	5769036	34882	24690	810	0	360	840	0	0
412	12663	5769041	34883	24691	810	0	360	840	0	0
413	12664	5769046	34884	24692	810	0	360	840	0	0
414	12665	5769051	34885	24694	822	0	360	840	0	0
415	12666	5769056	34886	24695	822	0	360	840	0	0
416	12667	5769061	34887	24696	822	0	360	840	0	0
417	12668	5769066	34888	24698	822	0	360	840	0	0
418	12669	5769071	34890	24699	822	0	360	840	0	0
419	12670	5769076	34890	24700	822	0	360	840	0	0
420	12671	5769081	34891	24702	810	0	360	840	0	0
421	12672	5769086	34892	24703	810	0	360	840	0	0
422	12673	5769091	34893	24704	810	0	360	840	0	0
423	12674	5769096	34894	24706	810	0	360	840	0	0
424	12675	5769101	34895	24707	810	0	360	830	0	0
425	12676	5769106	34896	24708	810	0	360	830	0	0
426	12677	5769111	34897	24710	810	0	360	830	0	0
427	12678	5769116	34897	24711	810	0	360	830	0	0
428	12679	5769121	34898	24712	810	0	360	830	0	0
429	12680	5769126	34899	24713	810	0	360	830	0	0
430	12681	5769131	34900	24714	810	0	360	830	0	0
431	12682	5769136	34901	24715	810	0	360	830	0	0
432	12683	5769141	34902	24716	810	0	360	830	0	0
433	12684	5769146	34903	24717	810	0	360	830	0	0
434	12685	5769151	34904	24718	810	0	360	830	0	0
435	12686	5769156	34904	24719	810	0	360	830	0	0
436	12687	5769161	34905	24720	822	0	360	830	0	0
437	12688	5769166	34906	24721	822	0	360	830	0	0
438	12689	5769171	34906	24721	822	0	360	830	0	0
439	12690	5769176	34907	24722	822	0	350	840	0	0
440	12691	5769181	34908	24723	822	0	350	840	0	0
441	12692	5769186	34909	24723	822	0	350	840	0	0
442	12693	5769191	34909	24724	822	0	350	840	0	0
443	12694	5769196	34910	24724	822	0	350	840	0	0
444	12695	5769201	34911	24725	822	0	350	840	0	0
445	12696	5769206	34912	24725	822	0	350	840	0	0
446	12697	5769211	34913	24726	822	0	350	840	0	0
447	12698	5769216	34914	24726	822	0	350	840	0	0
448	12699	5769221	34915	24726	822	0	350	840	0	0
449	12700	5769226	34916	24727	822	0	350	840	0	0
450	12701	5769231	34917	24727	822	0	350	840	0	0
451	12702	5769236	34917	24728	822	0	350	840	0	0
452	12703	5769241	34918	24728	822	0	350	840	0	0
453	12704	5769246	34919	24728	822	0	350	840	0	0
454	12705	5769251	34920	24728	822	0	350	840	0	0
455	12706	5769256	34920	24729	822	0	360	840	0	0
456	12707	5769261	34921	24729	822	0	360	840	0	0
457	12708	5769266	34922	24730	822	0	360	840	0	0
458	12709	5769271	34923	24730	822	0	360	840	0	0
459	12710	5769276	34924	24730	822	0	360	840	0	0
460	12711	5769281	34925	24731	822	0	360	840	0	0
461	12712	5769286	34926	24732	822	0	360	840	0	0
462	12713	5769291	34927	24732	822	0	360	840	0	0
463	12714	5769296	34928	24733	822	0	360	840	0	0
464	12715	5769301	34929	24734	822	0	360	840	0	0
465	12716	5769306	34930	24734	822	0	360	840	0	0
466	12717	5769311	34931	24735	822	0	360	840	0	0
467	12718	5769316	34932	24736	822	0	360	840	0	0
468	12719	5769321	34933	24736	822	0	360	840	0	0
469	12720	5769326	34934	24737	822	0	360	840	0	0
470	12721	5769331	34934	24738	822	0	360	840	0	0
471	12722	5769336	34935	24739	822	0	360	840	0	0
472	12723	5769341	34936	24740	822	0	360	840	0	0
473	12724	5769346	34937	24741	822	0	360	840	0	0
474	12725	5769351	34938	24742	822	0	360	840	0	0
475	12726	5769356	34939	24743	822	0	360	840	0	0
476	12727	5769361	34939	24744	822	0	360	830	0	0
477	12728	5769366	34940	24745	822	0	360	830	0	0
478	12729	5769371	34941	24746	822	0	360	830	0	0
479	12730	5769376	34942	24748	822	0	360	830	0	0
480	12731	5769381	34943	24749	822	0	360	830	0	0
481	12732	5769386	34944	24750	822	0	360	830	0	0
482	12733	5769391	34945	24752	822	0	360	830	0	0
483	12734	5769396	34945	24753	822	0	360	830	0	0
484	12735	5769401	34946	24754	822	0	360	830	0	0
485	12736	5769406	34947	24755	822	0	360	830	0	0
486	12737	5769411	34947	24757	822	0	360	830	0	0
487	12738	5769416	34948	24758	822	0	360	830	0	0
488	12739	5769421	34948	24759	822	0	370	830	0	0
489	12740	5769426	34949	24760	822	0	370	830	0	0
490	12741	5769431	34949	24761	822	0	370	830	0	0
491	12742	5769436	34950	24761	822	0	370	830	0	0
492	12743	5769441	34950	24762	822	0	370	830	0	0
493	12744	5769446	34950	24763	822	0	370	830	0	0
494	12745	5769451	34951	24764	822	0	370	830	0	0
495	12746	5769456	34951	24764	822	0	370	830	0	0
496	12747	5769461	34951	24765	822	0	370	830	0	0
497	12748	5769466	34952	24765	822	0	370	830	0	0
498	12749	5769471	34952	24766	822	0	370	830	0	0
499	12750	5769476	34952	24766	822	0	370	830	0	0
500	12751	5769481	34953	24766	822	0	370	830	0	0
501	12752	5769486	34953	24767	822	0	370	830	0	0
502	12753	5769491	34953	24767	822	0	370	830	0	0
503	12754	5769496	34953	24767	822	0	370	830	0	0
504	12755	5769501	34953	24767	822	0	370	830	0	0
505	12756	5769506	34953	24767	822	0	370	830	0	0
506	12757	5769511	34954	24767	822	0	370	830	0	0
507	12758	5769516	34954	24767	822	0	370	830	0	0
508	12759	5769521	34954	24767	822	0	370	830	0	0
509	12760	5769526	34954	24767	822	0	370	830	0	0
510	12761	5769531	34954	24767	822	0	370	830	0	0
511	12762	5769536	34954	24767	822	0	380	830	0	0
512	12763	5769541	34954	24767	822	0	380	830	0	0
513	12764	5769546	34954	24767	822	0	380	830	0	0
