Temps de latence : 2734 ms

N°Pt	SN	T	X	Y	Z	P	Alt	Azi	Twi	Lever
51	2061	2772517	12020	19833	96	0	610	940	0	0
52	2062	2772522	12031	19842	84	0	610	940	0	0
53	2063	2772527	12034	19852	84	0	610	950	0	0
54	2064	2772532	12039	19862	72	0	610	950	0	0
55	2065	2772537	12044	19871	72	0	610	950	0	0
56	2066	2772542	12048	19876	72	0	610	950	0	0
57	2067	2772547	12051	19890	72	0	610	950	0	0
58	2068	2772552	12053	19894	72	0	610	950	0	0
59	2069	2772557	12055	19907	72	0	610	950	0	0
60	2070	2772562	12057	19910	72	0	610	950	0	0
61	2071	2772567	12060	19917	84	0	610	950	0	0
62	2072	2772572	12062	19924	84	0	610	950	0	0
63	2073	2772577	12065	19927	96	0	610	950	0	0
64	2074	2772582	12070	19932	96	0	610	950	0	0
65	2075	2772587	12073	19936	108	0	610	950	0	0
66	2076	2772592	12079	19939	108	0	610	950	0	0
67	2077	2772597	12085	19941	108	0	610	950	0	0
68	2078	2772602	12090	19942	120	0	610	950	0	0
69	2079	2772607	12097	19942	120	0	610	950	0	0
70	2080	2772612	12101	19942	120	0	600	950	0	0
71	2081	2772617	12106	19942	120	0	600	950	0	0
72	2082	2772622	12110	19942	120	0	600	950	0	0
73	2083	2772627	12112	19942	120	0	600	970	0	0
74	2084	2772632	12114	19942	120	0	600	970	0	0
75	2085	2772637	12115	19937	120	0	590	970	0	0
76	2086	2772642	12115	19931	120	0	590	970	0	0
77	2087	2772647	12115	19926	120	0	590	970	0	0
78	2088	2772652	12115	19920	120	0	590	970	0	0
79	2089	2772657	12115	19914	120	0	590	970	0	0
80	2090	2772662	12115	19907	108	0	590	970	0	0
81	2091	2772667	12116	19897	108	0	580	960	0	0
82	2092	2772672	12117	19886	108	0	580	960	0	0
83	2093	2772677	12119	19878	108	0	580	960	0	0
84	2094	2772682	12122	19873	96	0	590	970	0	0
85	2095	2772687	12126	19860	96	0	590	970	0	0
86	2096	2772692	12134	19857	84	0	590	970	0	0
87	2097	2772697	12140	19851	84	0	590	950	0	0
88	2098	2772702	12147	19846	72	0	590	950	0	0
89	2099	2772707	12158	19843	72	0	590	950	0	0
90	2100	2772712	12162	19843	60	0	590	950	0	0
91	2101	2772717	12170	19843	60	0	590	950	0	0
92	2102	2772722	12183	19843	48	0	600	950	0	0
93	2103	2772727	12192	19846	48	0	600	950	0	0
94	2104	2772732	12202	19858	48	0	600	950	0	0
95	2105	2772737	12214	19871	36	0	600	950	0	0
96	2106	2772742	12225	19885	36	0	600	950	0	0
97	2107	2772747	12238	19899	24	0	600	950	0	0
98	2108	2772752	12251	19912	12	0	610	940	0	0
99	2109	2772757	12265	19924	0	0	610	940	0	0
100	2110	2772762	12278	19936	0	0	610	940	0	0
101	2111	2772767	12291	19948	0	0	610	940	0	0
102	2112	2772772	12302	19959	0	0	610	940	0	0
103	2113	2772777	12314	19970	0	0	620	940	0	0
104	2114	2772782	12323	19982	0	0	620	940	0	0
105	2115	2772787	12331	19993	0	0	620	940	0	0
106	2116	2772792	12338	20003	0	0	620	940	0	0
107	2117	2772797	12343	20012	0	0	630	940	0	0
108	2118	2772802	12348	20020	0	0	630	940	0	0
109	2119	2772807	12351	20026	0	0	630	940	0	0
110	2120	2772812	12355	20031	0	0	630	940	0	0
111	2121	2772817	12356	20034	0	0	640	940	0	0
112	2122	2772822	12357	20036	0	0	640	940	0	0
113	2123	2772827	12358	20038	0	0	640	940	0	0
114	2124	2772830	12358	20038	0	43	640	940	0	0
115	2125	2772835	12358	20039	0	102	640	940	0	0
116	2126	2772840	12358	20039	0	171	640	940	0	0
117	2127	2772845	12358	20039	0	261	640	940	0	0
118	2128	2772850	12358	20039	0	345	640	940	0	0
119	2129	2772855	12357	20039	0	410	640	940	0	0
120	2130	2772860	12351	20039	0	469	640	940	0	0
121	2131	2772865	12344	20039	0	525	640	940	0	0
122	2132	2772870	12339	20039	0	574	640	940	0	0
123	2133	2772875	12333	20039	0	615	640	960	0	0
124	2134	2772880	12328	20039	0	653	650	960	0	0
125	2135	2772885	12324	20039	0	687	650	960	0	0
126	2136	2772890	12320	20039	0	715	650	960	0	0
127	2137	2772895	12317	20039	0	740	650	960	0	0
128	2138	2772900	12313	20039	0	767	650	960	0	0
129	2139	2772905	12308	20039	0	791	650	960	0	0
130	2140	2772910	12303	20039	0	811	650	960	0	0
131	2141	2772915	12296	20039	0	829	650	960	0	0
132	2142	2772920	12288	20039	0	847	650	960	0	0
133	2143	2772925	12279	20039	0	860	650	960	0	0
134	2144	2772930	12269	20039	0	863	650	960	0	0
135	2145	2772935	12257	20038	0	866	650	960	0	0
136	2146	2772940	12245	20033	0	880	650	990	0	0
137	2147	2772945	12234	20026	0	887	650	960	0	0
138	2148	2772950	12223	20019	0	886	650	960	0	0
139	2149	2772955	12212	20011	0	889	650	960	0	0
140	2150	2772960	12200	20002	0	895	650	960	0	0
141	2151	2772965	12190	19994	0	899	650	960	0	0
142	2152	2772970	12180	19985	0	898	650	960	0	0
143	2153	2772975	12171	19976	0	897	650	960	0	0
144	2154	2772980	12161	19966	0	898	650	960	0	0
145	2155	2772985	12152	19954	0	900	650	940	0	0
146	2156	2772990	12143	19942	0	900	650	940	0	0
147	2157	2772995	12136	19931	0	897	650	940	0	0
148	2158	2773000	12130	19919	0	897	650	940	0	0
149	2159	2773005	12124	19905	0	900	650	940	0	0
150	2160	2773010	12118	19891	0	900	650	940	0	0
151	2161	2773015	12113	19875	0	900	650	940	0	0
152	2162	2773020	12110	19858	0	901	650	920	0	0
153	2163	2773025	12108	19843	0	901	650	920	0	0
154	2164	2773030	12107	19828	0	897	650	920	0	0
155	2165	2773035	12106	19812	0	895	650	920	0	0
156	2166	2773040	12106	19793	0	897	650	920	0	0
157	2167	2773045	12106	19774	0	898	650	920	0	0
158	2168	2773050	12106	19755	0	894	650	920	0	0
159	2169	2773055	12106	19737	0	892	650	920	0	0
160	2170	2773060	12106	19719	0	893	650	920	0	0
161	2171	2773065	12106	19701	0	894	650	920	0	0
162	2172	2773070	12106	19680	0	894	640	920	0	0
163	2173	2773075	12109	19660	0	892	640	920	0	0
164	2174	2773080	12114	19643	0	893	650	920	0	0
165	2175	2773085	12120	19627	0	895	650	900	0	0
166	2176	2773090	12127	19610	0	896	650	900	0	0
167	2177	2773095	12134	19593	0	892	650	900	0	0
168	2178	2773100	12143	19577	0	891	650	900	0	0
169	2179	2773105	12152	19562	0	888	650	900	0	0
170	2180	2773110	12162	19548	0	882	650	900	0	0
171	2181	2773115	12172	19535	0	876	650	900	0	0
172	2182	2773120	12184	19523	0	877	650	900	0	0
173	2183	2773125	12195	19513	0	874	650	900	0	0
174	2184	2773130	12206	19505	0	865	650	900	0	0
175	2185	2773135	12217	19500	0	858	650	900	0	0
176	2186	2773140	12226	19498	0	859	650	900	0	0
177	2187	2773145	12235	19496	0	863	650	900	0	0
178	2188	2773150	12244	19495	0	866	650	900	0	0
179	2189	2773155	12253	19495	0	869	650	900	0	0
180	2190	2773160	12263	19495	0	875	650	900	0	0
181	2191	2773165	12273	19495	0	883	650	900	0	0
182	2192	2773170	12283	19495	0	886	650	900	0	0
183	2193	2773175	12294	19495	0	890	650	900	0	0
184	2194	2773180	12306	19499	0	899	660	900	0	0
185	2195	2773185	12318	19508	0	899	660	900	0	0
186	2196	2773190	12332	19518	0	896	660	900	0	0
187	2197	2773195	12346	19529	0	896	660	900	0	0
188	2198	2773200	12359	19542	0	898	660	900	0	0
189	2199	2773205	12373	19556	0	900	660	900	0	0
190	2200	2773210	12387	19569	0	899	660	900	0	0
191	2201	2773215	12399	19581	0	897	660	900	0	0
192	2202	2773220	12410	19592	0	900	650	900	0	0
193	2203	2773225	12420	19601	0	903	650	900	0	0
194	2204	2773230	12429	19610	0	898	660	900	0	0
195	2205	2773235	12437	19619	0	895	660	900	0	0
196	2206	2773240	12445	19627	0	896	660	900	0	0
197	2207	2773245	12453	19635	0	896	660	900	0	0
198	2208	2773250	12461	19644	0	893	660	900	0	0
199	2209	2773255	12470	19655	0	892	660	900	0	0
200	2210	2773260	12479	19668	0	897	660	900	0	0
201	2211	2773265	12488	19682	0	894	660	900	0	0
202	2212	2773270	12497	19698	0	888	660	900	0	0
203	2213	2773275	12507	19716	0	887	660	900	0	0
204	2214	2773280	12514	19734	0	882	660	900	0	0
205	2215	2773285	12520	19753	0	879	660	900	0	0
206	2216	2773290	12526	19771	0	881	660	920	0	0
207	2217	2773295	12531	19789	0	879	660	920	0	0
208	2218	2773300	12536	19806	0	881	660	920	0	0
209	2219	2773305	12540	19825	0	885	660	920	0	0
210	2220	2773310	12543	19842	0	887	660	920	0	0
211	2221	2773315	12545	19859	0	887	660	920	0	0
212	2222	2773320	12548	19874	0	891	660	920	0	0
213	2223	2773325	12550	19890	0	893	660	940	0	0
214	2224	2773330	12554	19907	0	891	660	940	0	0
215	2225	2773335	12556	19923	0	885	660	940	0	0
216	2226	2773340	12557	19939	0	884	660	940	0	0
217	2227	2773345	12557	19954	0	884	660	940	0	0
218	2228	2773350	12557	19969	0	880	660	940	0	0
219	2229	2773355	12557	19983	0	876	660	940	0	0
220	2230	2773360	12557	19995	0	874	660	970	0	0
221	2231	2773365	12557	20006	0	875	660	970	0	0
222	2232	2773370	12557	20016	0	873	660	970	0	0
223	2233	2773375	12557	20025	0	871	660	970	0	0
224	2234	2773380	12557	20034	0	873	660	970	0	0
225	2235	2773385	12557	20040	0	875	660	970	0	0
226	2236	2773390	12552	20046	0	872	660	970	0	0
227	2237	2773395	12546	20052	0	869	660	990	0	0
228	2238	2773400	12539	20057	0	868	660	990	0	0
229	2239	2773405	12531	20062	0	868	660	990	0	0
230	2240	2773410	12523	20066	0	861	660	990	0	0
231	2241	2773415	12512	20069	0	856	660	990	0	0
232	2242	2773420	12502	20073	0	856	660	990	0	0
233	2243	2773425	12492	20076	0	856	660	990	0	0
234	2244	2773430	12481	20079	0	855	660	990	0	0
235	2245	2773435	12470	20080	0	853	660	990	0	0
236	2246	2773440	12460	20081	0	856	660	990	0	0
237	2247	2773445	12450	20081	0	862	660	990	0	0
238	2248	2773450	12440	20081	0	864	660	990	0	0
239	2249	2773455	12431	20081	0	865	660	990	0	0
240	2250	2773460	12422	20081	0	869	660	990	0	0
241	2251	2773465	12413	20081	0	872	660	990	0	0
242	2252	2773470	12405	20081	0	873	660	990	0	0
243	2253	2773475	12397	20081	0	873	660	990	0	0
244	2254	2773480	12388	20079	0	874	660	990	0	0
245	2255	2773485	12380	20073	0	874	660	990	0	0
246	2256	2773490	12372	20066	0	868	660	990	0	0
247	2257	2773495	12365	20059	0	865	660	990	0	0
248	2258	2773500	12358	20053	0	863	660	990	0	0
249	2259	2773505	12352	20046	0	860	660	990	0	0
250	2260	2773510	12347	20040	0	860	660	990	0	0
251	2261	2773515	12343	20034	0	861	660	990	0	0
252	2262	2773520	12340	20027	0	867	660	990	0	0
253	2263	2773525	12338	20020	0	874	650	990	0	0
254	2264	2773530	12337	20013	0	877	650	990	0	0
255	2265	2773535	12335	20007	0	880	650	990	0	0
256	2266	2773540	12333	19999	0	885	650	990	0	0
257	2267	2773545	12333	19991	0	891	650	990	0	0
258	2268	2773550	12332	19981	0	893	650	990	0	0
259	2269	2773555	12332	19969	0	893	650	990	0	0
260	2270	2773560	12332	19958	0	898	650	990	0	0
261	2271	2773565	12332	19945	0	903	650	990	0	0
262	2272	2773570	12332	19933	0	905	650	990	0	0
263	2273	2773575	12332	19920	0	906	650	960	0	0
264	2274	2773580	12332	19907	0	910	650	960	0	0
265	2275	2773585	12332	19894	0	913	650	960	0	0
266	2276	2773590	12334	19884	0	911	650	960	0	0
267	2277	2773595	12341	19875	0	910	650	960	0	0
268	2278	2773600	12346	19866	0	913	650	960	0	0
269	2279	2773605	12352	19859	0	918	650	960	0	0
270	2280	2773610	12357	19853	0	921	650	960	0	0
271	2281	2773615	12362	19849	0	927	650	960	0	0
272	2282	2773620	12367	19845	0	935	650	960	0	0
273	2283	2773625	12372	19841	0	939	650	940	0	0
274	2284	2773630	12376	19837	0	941	650	940	0	0
275	2285	2773635	12381	19834	0	943	650	940	0	0
276	2286	2773640	12389	19830	0	950	650	940	0	0
277	2287	2773645	12397	19826	0	958	650	940	0	0
278	2288	2773650	12408	19822	0	963	650	940	0	0
279	2289	2773655	12419	19818	0	973	660	940	0	0
280	2290	2773660	12431	19813	0	994	660	940	0	0
281	2291	2773665	12443	19809	0	1004	660	940	0	0
282	2292	2773670	12456	19805	0	1008	660	940	0	0
283	2293	2773675	12468	19802	0	1013	660	940	0	0
284	2294	2773680	12479	19799	0	1018	660	940	0	0
285	2295	2773685	12489	19798	0	1023	660	940	0	0
286	2296	2773690	12499	19797	0	1023	660	940	0	0
287	2297	2773695	12507	19796	0	1023	660	940	0	0
288	2298	2773700	12514	19796	0	1023	660	940	0	0
289	2299	2773705	12522	19796	0	1023	660	940	0	0
290	2300	2773710	12529	19796	0	1023	660	940	0	0
291	2301	2773715	12535	19796	0	1023	660	940	0	0
292	2302	2773720	12541	19796	0	1023	660	940	0	0
293	2303	2773725	12547	19796	0	1023	670	950	0	0
294	2304	2773730	12552	19796	0	1023	670	950	0	0
295	2305	2773735	12558	19796	0	1023	670	950	0	0
296	2306	2773740	12564	19796	0	1023	670	950	0	0
297	2307	2773745	12570	19796	0	1023	670	950	0	0
298	2308	2773750	12577	19796	0	1023	670	950	0	0
299	2309	2773755	12585	19796	0	1023	670	950	0	0
300	2310	2773760	12595	19796	0	1023	670	950	0	0
301	2311	2773765	12604	19796	0	1023	670	950	0	0
302	2312	2773770	12613	19796	0	1023	670	950	0	0
303	2313	2773775	12624	19796	0	1023	670	950	0	0
304	2314	2773780	12635	19796	0	1023	670	950	0	0
305	2315	2773785	12645	19796	0	1023	670	950	0	0
306	2316	2773790	12656	19797	0	1023	670	950	0	0
307	2317	2773795	12669	19801	0	1023	670	950	0	0
308	2318	2773800	12681	19805	0	1023	670	950	0	0
309	2319	2773805	12692	19808	0	1023	670	950	0	0
310	2320	2773810	12704	19812	0	1023	680	950	0	0
311	2321	2773815	12715	19815	0	1023	680	950	0	0
312	2322	2773820	12726	19818	0	1023	680	950	0	0
313	2323	2773825	12736	19821	0	1023	680	950	0	0
314	2324	2773830	12745	19823	0	1023	680	970	0	0
315	2325	2773835	12751	19824	0	1023	680	970	0	0
316	2326	2773840	12756	19824	0	1023	680	970	0	0
317	2327	2773845	12762	19824	0	1023	680	970	0	0
318	2328	2773850	12768	19825	0	1023	680	970	0	0
319	2329	2773855	12773	19826	0	1023	680	970	0	0
320	2330	2773860	12778	19827	0	1023	680	970	0	0
321	2331	2773865	12784	19827	0	1023	680	970	0	0
322	2332	2773870	12790	19829	0	1023	680	970	0	0
323	2333	2773875	12795	19830	0	1023	680	970	0	0
324	2334	2773880	12800	19831	0	1023	680	970	0	0
325	2335	2773885	12804	19832	0	1023	680	970	0	0
326	2336	2773890	12807	19833	0	1023	680	970	0	0
327	2337	2773895	12809	19834	0	1023	680	970	0	0
328	2338	2773900	12811	19835	0	1023	680	1000	0	0
329	2339	2773905	12812	19835	0	1023	680	970	0	0
330	2340	2773910	12813	19836	0	1023	680	970	0	0
331	2341	2773915	12814	19837	0	1023	680	970	0	0
332	2342	2773920	12815	19838	0	1023	680	970	0	0
333	2343	2773925	12816	19839	0	994	680	970	0	0
334	2344	2773930	12817	19840	0	953	680	970	0	0
335	2345	2773935	12819	19841	0	902	680	970	0	0
336	2346	2773940	12820	19842	0	839	680	950	0	0
337	2347	2773945	12822	19842	0	758	680	950	0	0
338	2348	2773950	12822	19842	0	666	680	950	0	0
339	2349	2773955	12822	19842	0	530	680	950	0	0
340	2350	2773960	12822	19842	0	341	680	950	0	0
