Temps de latence : 2954 ms

N°Pt	SN	T	X	Y	Z	P	Alt	Azi	Twi	Lever
93	2793	2783903	15630	19693	8	0	600	950	0	0
94	2794	2783908	15630	19693	8	0	600	950	0	0
95	2795	2783913	15629	19701	20	0	600	950	0	0
96	2796	2783918	15628	19710	32	0	600	950	0	0
97	2797	2783923	15626	19713	44	0	600	950	0	0
98	2798	2783928	15622	19721	56	0	600	950	0	0
99	2799	2783933	15617	19727	56	0	600	950	0	0
100	2800	2783938	15615	19733	68	0	600	950	0	0
101	2801	2783943	15610	19737	80	0	600	950	0	0
102	2802	2783948	15604	19740	80	0	600	950	0	0
103	2803	2783953	15595	19742	80	0	600	950	0	0
104	2804	2783958	15592	19742	92	0	600	950	0	0
105	2805	2783963	15589	19742	92	0	600	950	0	0
106	2806	2783968	15579	19742	92	0	600	950	0	0
107	2807	2783973	15568	19742	92	0	600	950	0	0
108	2808	2783978	15561	19742	92	0	600	950	0	0
109	2809	2783983	15557	19742	92	0	600	950	0	0
110	2810	2783988	15554	19742	92	0	600	950	0	0
111	2811	2783993	15549	19742	92	0	600	950	0	0
112	2812	2783998	15544	19742	92	0	600	950	0	0
113	2813	2784003	15540	19742	92	0	590	950	0	0
114	2814	2784008	15537	19744	92	0	590	950	0	0
115	2815	2784013	15535	19751	104	0	590	970	0	0
116	2816	2784018	15534	19753	104	0	590	970	0	0
117	2817	2784023	15534	19754	104	0	590	950	0	0
118	2818	2784028	15534	19760	104	0	590	950	0	0
119	2819	2784033	15534	19761	104	0	590	950	0	0
120	2820	2784038	15534	19761	104	0	590	950	0	0
121	2821	2784043	15534	19761	92	0	590	950	0	0
122	2822	2784048	15534	19760	80	0	590	950	0	0
123	2823	2784053	15534	19749	56	0	590	950	0	0
124	2824	2784058	15534	19738	44	0	590	950	0	0
125	2825	2784063	15531	19727	20	0	590	950	0	0
126	2826	2784068	15529	19717	8	0	590	950	0	0
127	2827	2784073	15526	19710	0	0	590	950	0	0
128	2828	2784078	15524	19705	0	0	590	930	0	0
129	2829	2784083	15522	19701	0	0	590	930	0	0
130	2830	2784088	15520	19700	0	0	590	930	0	0
131	2831	2784093	15520	19700	0	0	590	930	0	0
132	2832	2784098	15520	19700	0	0	590	930	0	0
133	2833	2784103	15520	19700	0	0	590	930	0	0
134	2834	2784108	15520	19700	0	0	590	930	0	0
135	2835	2784113	15520	19704	0	0	590	920	0	0
136	2836	2784118	15520	19711	0	0	590	920	0	0
137	2837	2784123	15520	19716	0	0	590	920	0	0
138	2838	2784128	15520	19721	0	0	590	920	0	0
139	2839	2784134	15520	19725	0	29	590	920	0	0
140	2840	2784139	15520	19728	0	92	590	920	0	0
141	2841	2784144	15520	19729	0	173	590	920	0	0
142	2842	2784149	15520	19730	0	244	590	920	0	0
143	2843	2784154	15520	19731	0	304	590	920	0	0
144	2844	2784159	15520	19731	0	357	590	920	0	0
145	2845	2784164	15520	19732	0	408	590	920	0	0
146	2846	2784169	15520	19733	0	456	590	920	0	0
147	2847	2784174	15520	19733	0	500	590	920	0	0
148	2848	2784179	15520	19733	0	535	590	920	0	0
149	2849	2784184	15520	19733	0	572	590	920	0	0
150	2850	2784189	15520	19733	0	609	600	920	0	0
151	2851	2784194	15520	19733	0	642	600	920	0	0
152	2852	2784199	15520	19733	0	669	600	920	0	0
153	2853	2784204	15520	19733	0	696	600	920	0	0
154	2854	2784209	15520	19733	0	721	600	920	0	0
155	2855	2784214	15520	19733	0	737	600	920	0	0
156	2856	2784219	15520	19733	0	749	600	920	0	0
157	2857	2784224	15520	19733	0	763	600	920	0	0
158	2858	2784229	15520	19733	0	778	600	920	0	0
159	2859	2784234	15522	19733	0	788	600	920	0	0
160	2860	2784239	15523	19734	0	796	600	920	0	0
161	2861	2784244	15525	19735	0	806	600	920	0	0
162	2862	2784249	15528	19736	0	815	600	920	0	0
163	2863	2784254	15532	19738	0	820	600	920	0	0
164	2864	2784259	15536	19741	0	822	600	920	0	0
165	2865	2784264	15541	19744	0	830	600	920	0	0
166	2866	2784269	15548	19747	0	838	600	930	0	0
167	2867	2784274	15556	19750	0	840	600	930	0	0
168	2868	2784279	15563	19754	0	840	600	930	0	0
169	2869	2784284	15571	19757	0	842	600	930	0	0
170	2870	2784289	15578	19761	0	848	600	930	0	0
171	2871	2784294	15585	19765	0	852	600	930	0	0
172	2872	2784299	15592	19769	0	851	610	940	0	0
173	2873	2784304	15599	19772	0	853	610	940	0	0
174	2874	2784309	15606	19776	0	860	610	940	0	0
175	2875	2784314	15612	19780	0	864	610	940	0	0
176	2876	2784319	15620	19785	0	868	610	940	0	0
177	2877	2784324	15628	19790	0	875	610	950	0	0
178	2878	2784329	15637	19796	0	885	610	950	0	0
179	2879	2784334	15647	19801	0	891	610	950	0	0
180	2880	2784339	15658	19807	0	894	610	950	0	0
181	2881	2784344	15669	19814	0	896	610	950	0	0
182	2882	2784349	15682	19822	0	902	610	950	0	0
183	2883	2784354	15694	19829	0	899	610	950	0	0
184	2884	2784359	15706	19837	0	896	610	950	0	0
185	2885	2784364	15717	19845	0	898	610	950	0	0
186	2886	2784369	15727	19852	0	902	610	950	0	0
187	2887	2784374	15736	19859	0	901	610	950	0	0
188	2888	2784379	15744	19866	0	898	610	950	0	0
189	2889	2784384	15751	19872	0	897	610	950	0	0
190	2890	2784389	15757	19878	0	899	610	950	0	0
191	2891	2784394	15762	19885	0	897	610	950	0	0
192	2892	2784399	15766	19893	0	896	610	950	0	0
193	2893	2784404	15773	19903	0	899	610	970	0	0
194	2894	2784409	15782	19915	0	904	620	960	0	0
195	2895	2784414	15790	19929	0	904	620	960	0	0
196	2896	2784419	15799	19944	0	901	620	960	0	0
197	2897	2784424	15808	19959	0	905	620	960	0	0
198	2898	2784429	15817	19974	0	909	620	960	0	0
199	2899	2784434	15827	19990	0	902	620	960	0	0
200	2900	2784439	15837	20007	0	898	620	960	0	0
201	2901	2784444	15846	20025	0	896	620	960	0	0
202	2902	2784449	15853	20040	0	898	620	970	0	0
203	2903	2784454	15860	20055	0	898	620	970	0	0
204	2904	2784459	15867	20070	0	895	620	970	0	0
205	2905	2784464	15874	20085	0	895	620	970	0	0
206	2906	2784469	15880	20100	0	895	620	970	0	0
207	2907	2784474	15885	20112	0	891	620	970	0	0
208	2908	2784479	15889	20122	0	887	620	970	0	0
209	2909	2784484	15892	20131	0	886	620	970	0	0
210	2910	2784489	15897	20141	0	887	620	990	0	0
211	2911	2784494	15901	20152	0	882	620	990	0	0
212	2912	2784499	15907	20165	0	878	620	990	0	0
213	2913	2784504	15913	20180	0	880	620	990	0	0
214	2914	2784509	15919	20197	0	884	620	990	0	0
215	2915	2784514	15926	20215	0	876	620	990	0	0
216	2916	2784519	15932	20235	0	874	620	1010	0	0
217	2917	2784524	15938	20254	0	869	620	1010	0	0
218	2918	2784529	15943	20271	0	857	620	1010	0	0
219	2919	2784534	15947	20286	0	846	620	1010	0	0
220	2920	2784539	15950	20298	0	834	620	1010	0	0
221	2921	2784544	15952	20307	0	835	620	1010	0	0
222	2922	2784549	15953	20313	0	833	620	1010	0	0
223	2923	2784554	15954	20318	0	831	620	1010	0	0
224	2924	2784559	15955	20321	0	829	610	1010	0	0
225	2925	2784564	15956	20325	0	829	610	1010	0	0
226	2926	2784569	15956	20331	0	830	610	1010	0	0
227	2927	2784574	15956	20338	0	824	610	1010	0	0
228	2928	2784579	15956	20348	0	819	610	1010	0	0
229	2929	2784584	15956	20359	0	818	610	1010	0	0
230	2930	2784589	15956	20371	0	818	610	1010	0	0
231	2931	2784594	15956	20384	0	813	610	1010	0	0
232	2932	2784599	15956	20398	0	792	610	1010	0	0
233	2933	2784604	15956	20411	0	795	610	1010	0	0
234	2934	2784609	15956	20424	0	795	610	1010	0	0
235	2935	2784614	15956	20437	0	794	600	1000	0	0
236	2936	2784619	15957	20448	0	788	600	1000	0	0
237	2937	2784624	15958	20459	0	785	600	1000	0	0
238	2938	2784629	15960	20468	0	786	600	1000	0	0
239	2939	2784634	15961	20476	0	782	600	1000	0	0
240	2940	2784639	15962	20484	0	775	600	1000	0	0
241	2941	2784644	15963	20491	0	775	600	1000	0	0
242	2942	2784649	15963	20496	0	778	600	1000	0	0
243	2943	2784654	15963	20500	0	777	600	1000	0	0
244	2944	2784659	15963	20503	0	775	600	1000	0	0
245	2945	2784664	15964	20505	0	777	600	1000	0	0
246	2946	2784669	15964	20507	0	779	600	1000	0	0
247	2947	2784674	15965	20508	0	776	600	1000	0	0
248	2948	2784679	15965	20510	0	772	600	1000	0	0
249	2949	2784684	15965	20511	0	771	600	1000	0	0
250	2950	2784689	15966	20511	0	771	590	1020	0	0
251	2951	2784694	15966	20512	0	767	590	1020	0	0
252	2952	2784699	15967	20513	0	763	590	1020	0	0
253	2953	2784704	15967	20513	0	764	590	1020	0	0
254	2954	2784709	15968	20514	0	767	590	1020	0	0
255	2955	2784714	15969	20514	0	765	600	1020	0	0
256	2956	2784719	15969	20515	0	764	600	1020	0	0
257	2957	2784724	15970	20515	0	766	600	1020	0	0
258	2958	2784729	15971	20516	0	769	600	1020	0	0
259	2959	2784734	15972	20516	0	767	600	1020	0	0
260	2960	2784739	15972	20517	0	766	600	1020	0	0
261	2961	2784744	15972	20518	0	768	600	1020	0	0
262	2962	2784749	15972	20518	0	772	600	1020	0	0
263	2963	2784754	15972	20518	0	771	600	1020	0	0
264	2964	2784759	15973	20518	0	769	600	1020	0	0
265	2965	2784764	15973	20518	0	771	600	1020	0	0
266	2966	2784769	15973	20518	0	774	600	1020	0	0
267	2967	2784774	15973	20518	0	772	600	1020	0	0
268	2968	2784779	15973	20518	0	768	600	1020	0	0
269	2969	2784784	15973	20518	0	769	600	1020	0	0
270	2970	2784789	15973	20518	0	770	600	1020	0	0
271	2971	2784794	15973	20518	0	768	600	1020	0	0
272	2972	2784799	15973	20518	0	767	600	1020	0	0
273	2973	2784804	15973	20518	0	769	600	1020	0	0
274	2974	2784809	15973	20518	0	771	600	1020	0	0
275	2975	2784814	15973	20518	0	770	600	1020	0	0
276	2976	2784819	15973	20518	0	767	600	1020	0	0
277	2977	2784824	15973	20518	0	769	600	1020	0	0
278	2978	2784829	15973	20518	0	771	600	1020	0	0
279	2979	2784834	15973	20518	0	769	600	1020	0	0
280	2980	2784839	15973	20518	0	766	600	1020	0	0
281	2981	2784844	15973	20518	0	767	600	1020	0	0
282	2982	2784849	15973	20518	0	768	600	1020	0	0
283	2983	2784854	15973	20518	0	764	600	1020	0	0
284	2984	2784859	15973	20518	0	760	600	1020	0	0
285	2985	2784864	15973	20518	0	759	600	1020	0	0
286	2986	2784869	15973	20518	0	759	600	1020	0	0
287	2987	2784874	15973	20518	0	755	600	1020	0	0
288	2988	2784879	15973	20518	0	750	600	1020	0	0
289	2989	2784884	15973	20518	0	749	600	1020	0	0
290	2990	2784889	15973	20518	0	747	600	1020	0	0
291	2991	2784894	15973	20518	0	743	600	1020	0	0
292	2992	2784899	15973	20518	0	738	600	1020	0	0
293	2993	2784904	15973	20518	0	736	600	1020	0	0
294	2994	2784909	15973	20518	0	735	600	1020	0	0
295	2995	2784914	15973	20518	0	730	600	1020	0	0
296	2996	2784919	15973	20518	0	725	600	1020	0	0
297	2997	2784924	15973	20518	0	726	600	1020	0	0
298	2998	2784929	15973	20518	0	728	600	1020	0	0
299	2999	2784934	15973	20518	0	727	600	1020	0	0
300	3000	2784939	15973	20518	0	725	600	1020	0	0
301	3001	2784944	15973	20518	0	727	600	1020	0	0
302	3002	2784949	15974	20518	0	729	600	1020	0	0
303	3003	2784954	15974	20518	0	728	600	1020	0	0
304	3004	2784959	15974	20518	0	726	600	1020	0	0
305	3005	2784964	15974	20518	0	727	600	1020	0	0
306	3006	2784969	15974	20518	0	728	600	1020	0	0
307	3007	2784974	15974	20518	0	726	600	1020	0	0
308	3008	2784979	15974	20518	0	722	600	1020	0	0
309	3009	2784984	15974	20518	0	720	600	1020	0	0
310	3010	2784989	15974	20518	0	719	600	1020	0	0
311	3011	2784994	15974	20518	0	713	600	1020	0	0
312	3012	2784999	15974	20518	0	707	600	1020	0	0
313	3013	2785004	15974	20518	0	705	600	1020	0	0
314	3014	2785009	15974	20518	0	703	600	1020	0	0
315	3015	2785014	15974	20518	0	699	600	1020	0	0
316	3016	2785019	15974	20518	0	694	600	1020	0	0
317	3017	2785024	15974	20518	0	695	600	1020	0	0
318	3018	2785029	15974	20518	0	696	600	1020	0	0
319	3019	2785034	15974	20518	0	695	600	1020	0	0
320	3020	2785039	15974	20518	0	693	600	1020	0	0
321	3021	2785044	15974	20518	0	695	600	1020	0	0
322	3022	2785049	15974	20518	0	698	600	1020	0	0
323	3023	2785054	15974	20518	0	697	600	1020	0	0
324	3024	2785059	15974	20518	0	695	600	1020	0	0
325	3025	2785064	15974	20518	0	697	600	1020	0	0
326	3026	2785069	15974	20518	0	699	600	1020	0	0
327	3027	2785074	15974	20518	0	697	600	1020	0	0
328	3028	2785079	15974	20518	0	695	600	1020	0	0
329	3029	2785084	15974	20518	0	695	600	1020	0	0
330	3030	2785089	15974	20518	0	696	600	1020	0	0
331	3031	2785094	15974	20518	0	694	600	1020	0	0
332	3032	2785099	15974	20518	0	691	600	1020	0	0
333	3033	2785104	15974	20518	0	692	600	1020	0	0
334	3034	2785109	15974	20518	0	694	600	1020	0	0
335	3035	2785114	15974	20518	0	692	600	1020	0	0
336	3036	2785119	15974	20518	0	690	600	1020	0	0
337	3037	2785124	15974	20518	0	692	600	1040	0	0
338	3038	2785129	15974	20518	0	695	600	1040	0	0
339	3039	2785134	15974	20518	0	694	600	1040	0	0
340	3040	2785139	15974	20518	0	693	600	1040	0	0
341	3041	2785144	15974	20518	0	696	600	1020	0	0
342	3042	2785149	15974	20518	0	700	600	1020	0	0
343	3043	2785154	15974	20518	0	701	600	1020	0	0
344	3044	2785159	15974	20518	0	701	600	1020	0	0
345	3045	2785164	15974	20518	0	705	600	1020	0	0
346	3046	2785169	15974	20518	0	710	600	1020	0	0
347	3047	2785174	15974	20518	0	710	600	1020	0	0
348	3048	2785179	15974	20518	0	710	600	1020	0	0
349	3049	2785184	15974	20518	0	713	600	1020	0	0
350	3050	2785189	15974	20518	0	719	600	1020	0	0
351	3051	2785194	15974	20518	0	720	600	1020	0	0
352	3052	2785199	15974	20518	0	721	600	1020	0	0
353	3053	2785204	15974	20518	0	725	600	1020	0	0
354	3054	2785209	15974	20518	0	729	600	1020	0	0
355	3055	2785214	15974	20518	0	730	600	1020	0	0
356	3056	2785219	15971	20518	0	731	600	1020	0	0
357	3057	2785224	15967	20518	0	737	600	1020	0	0
358	3058	2785229	15962	20518	0	745	600	1020	0	0
359	3059	2785234	15955	20518	0	748	600	1020	0	0
360	3060	2785239	15947	20518	0	752	600	1020	0	0
361	3061	2785244	15938	20518	0	761	600	1020	0	0
362	3062	2785249	15928	20518	0	769	600	1020	0	0
363	3063	2785254	15917	20518	0	771	600	1020	0	0
364	3064	2785259	15906	20518	0	770	600	1020	0	0
365	3065	2785264	15894	20515	0	773	600	1020	0	0
366	3066	2785269	15881	20512	0	776	600	1020	0	0
367	3067	2785274	15868	20507	0	778	610	1030	0	0
368	3068	2785279	15857	20502	0	779	610	1030	0	0
369	3069	2785284	15846	20495	0	782	610	1030	0	0
370	3070	2785289	15834	20488	0	783	610	1030	0	0
371	3071	2785294	15823	20481	0	782	610	1030	0	0
372	3072	2785299	15812	20473	0	785	610	1030	0	0
373	3073	2785304	15802	20464	0	788	610	1030	0	0
374	3074	2785309	15792	20456	0	791	610	1030	0	0
375	3075	2785314	15783	20447	0	793	610	1030	0	0
376	3076	2785319	15775	20438	0	792	620	1010	0	0
377	3077	2785324	15766	20428	0	795	620	1010	0	0
378	3078	2785329	15757	20419	0	802	620	1010	0	0
379	3079	2785334	15750	20409	0	804	620	1010	0	0
380	3080	2785339	15744	20399	0	804	620	1010	0	0
381	3081	2785344	15738	20387	0	806	620	1010	0	0
382	3082	2785349	15732	20374	0	812	620	1010	0	0
383	3083	2785354	15727	20360	0	813	620	1010	0	0
384	3084	2785359	15722	20345	0	810	620	1010	0	0
385	3085	2785364	15719	20330	0	809	620	990	0	0
386	3086	2785369	15717	20310	0	812	620	990	0	0
387	3087	2785374	15715	20287	0	809	610	990	0	0
388	3088	2785379	15713	20263	0	804	610	990	0	0
389	3089	2785384	15712	20236	0	807	610	990	0	0
390	3090	2785389	15712	20209	0	812	610	990	0	0
391	3091	2785394	15712	20182	0	810	610	990	0	0
392	3092	2785399	15712	20157	0	807	610	990	0	0
393	3093	2785404	15712	20132	0	808	610	990	0	0
394	3094	2785409	15712	20111	0	811	610	990	0	0
395	3095	2785414	15712	20092	0	810	610	990	0	0
396	3096	2785419	15716	20073	0	806	610	990	0	0
397	3097	2785424	15723	20058	0	807	610	970	0	0
398	3098	2785429	15731	20044	0	808	610	970	0	0
399	3099	2785434	15739	20029	0	808	610	970	0	0
400	3100	2785439	15749	20015	0	809	610	970	0	0
401	3101	2785444	15759	20000	0	811	610	970	0	0
402	3102	2785449	15769	19986	0	816	610	970	0	0
403	3103	2785454	15780	19972	0	819	610	970	0	0
404	3104	2785458	15790	19960	0	826	610	970	0	0
405	3105	2785463	15801	19946	0	836	620	970	0	0
406	3106	2785468	15811	19931	0	837	620	970	0	0
407	3107	2785473	15821	19918	0	835	620	970	0	0
408	3108	2785478	15830	19904	0	834	620	970	0	0
409	3109	2785483	15838	19891	0	841	620	970	0	0
410	3110	2785488	15846	19877	0	852	620	970	0	0
411	3111	2785493	15855	19862	0	854	620	970	0	0
412	3112	2785498	15863	19848	0	854	620	970	0	0
413	3113	2785503	15872	19835	0	858	620	970	0	0
414	3114	2785508	15880	19824	0	864	620	970	0	0
415	3115	2785513	15888	19813	0	868	620	970	0	0
416	3116	2785518	15896	19803	0	869	620	970	0	0
417	3117	2785523	15903	19794	0	872	620	970	0	0
418	3118	2785528	15911	19787	0	877	630	980	0	0
419	3119	2785533	15919	19780	0	877	630	960	0	0
420	3120	2785538	15926	19775	0	880	630	960	0	0
421	3121	2785543	15934	19769	0	887	630	960	0	0
422	3122	2785548	15942	19765	0	895	630	960	0	0
423	3123	2785553	15952	19761	0	900	630	960	0	0
424	3124	2785558	15962	19756	0	903	630	960	0	0
425	3125	2785563	15971	19752	0	911	630	960	0	0
426	3126	2785568	15980	19749	0	922	620	960	0	0
427	3127	2785573	15989	19746	0	930	620	960	0	0
428	3128	2785578	15998	19744	0	932	620	960	0	0
429	3129	2785583	16006	19741	0	934	620	960	0	0
430	3130	2785588	16014	19738	0	935	610	950	0	0
431	3131	2785593	16022	19735	0	931	610	950	0	0
432	3132	2785598	16031	19733	0	928	610	950	0	0
433	3133	2785603	16041	19730	0	930	610	950	0	0
434	3134	2785608	16052	19728	0	934	610	970	0	0
435	3135	2785613	16064	19725	0	934	600	970	0	0
436	3136	2785618	16078	19722	0	940	600	970	0	0
437	3137	2785623	16091	19720	0	944	600	970	0	0
438	3138	2785628	16103	19719	0	949	600	970	0	0
439	3139	2785633	16114	19718	0	951	600	970	0	0
440	3140	2785638	16123	19717	0	965	600	970	0	0
441	3141	2785643	16132	19717	0	967	600	970	0	0
442	3142	2785648	16139	19717	0	971	600	970	0	0
443	3143	2785653	16145	19717	0	969	610	970	0	0
444	3144	2785658	16149	19717	0	969	610	950	0	0
445	3145	2785663	16154	19717	0	972	610	950	0	0
446	3146	2785668	16159	19717	0	975	610	950	0	0
447	3147	2785673	16164	19717	0	972	610	950	0	0
448	3148	2785678	16172	19717	0	968	610	950	0	0
449	3149	2785683	16181	19717	0	969	610	950	0	0
450	3150	2785688	16191	19717	0	969	610	950	0	0
451	3151	2785693	16202	19717	0	966	610	950	0	0
452	3152	2785698	16212	19717	0	958	610	950	0	0
453	3153	2785703	16223	19719	0	951	610	950	0	0
454	3154	2785708	16234	19724	0	932	620	960	0	0
455	3155	2785713	16245	19729	0	897	620	960	0	0
456	3156	2785718	16256	19734	0	864	620	960	0	0
457	3157	2785723	16265	19739	0	828	620	960	0	0
458	3158	2785728	16274	19743	0	785	620	960	0	0
459	3159	2785733	16283	19748	0	723	620	940	0	0
460	3160	2785738	16293	19751	0	652	620	940	0	0
461	3161	2785743	16302	19752	0	545	620	940	0	0
462	3162	2785748	16309	19753	0	392	620	940	0	0
