Temps de latence : 2578 ms

N°Pt	SN	T	X	Y	Z	P	Alt	Azi	Twi	Lever
272	19480	5803267	35976	24177	754	0	580	1210	0	0
273	19481	5803272	35972	24181	754	0	580	1210	0	0
274	19482	5803277	35967	24184	754	0	580	1210	0	0
275	19483	5803282	35962	24187	754	0	570	1200	0	0
276	19484	5803287	35957	24189	746	0	570	1200	0	0
277	19485	5803292	35951	24190	746	0	570	1200	0	0
278	19486	5803297	35945	24191	746	0	570	1220	0	0
279	19487	5803302	35939	24191	746	0	570	1200	0	0
280	19488	5803307	35933	24191	746	0	570	1200	0	0
281	19489	5803312	35927	24191	746	0	570	1200	0	0
282	19490	5803317	35921	24191	746	0	570	1200	0	0
283	19491	5803322	35915	24191	746	0	570	1200	0	0
284	19492	5803327	35910	24188	746	0	560	1190	0	0
285	19493	5803332	35905	24178	746	0	570	1180	0	0
286	19494	5803337	35901	24164	746	0	570	1180	0	0
287	19495	5803342	35897	24147	734	0	570	1180	0	0
288	19496	5803347	35894	24126	734	0	570	1160	0	0
289	19497	5803352	35892	24100	734	0	570	1160	0	0
290	19498	5803357	35891	24069	726	0	580	1150	0	0
291	19499	5803362	35891	24035	726	0	580	1150	0	0
292	19500	5803367	35890	23997	714	0	580	1130	0	0
293	19501	5803372	35890	23955	706	0	580	1120	0	0
294	19502	5803377	35890	23912	698	0	580	1120	0	0
295	19503	5803382	35890	23868	698	0	580	1100	0	0
296	19504	5803387	35890	23826	686	0	590	1090	0	0
297	19505	5803392	35890	23826	665	0	590	1070	0	0
298	19506	5803397	35894	23789	657	0	600	1080	0	0
299	19507	5803402	35900	23789	645	0	600	1060	0	0
300	19508	5803407	35911	23789	637	0	600	1040	0	0
301	19509	5803412	35919	23789	625	0	600	1020	0	0
302	19510	5803417	35928	23791	617	0	600	1020	0	0
303	19511	5803422	35937	23791	597	0	620	1010	0	0
304	19512	5803427	35951	23791	589	0	620	990	0	0
305	19513	5803432	35960	23776	577	0	620	990	0	0
306	19514	5803437	35969	23755	569	0	630	980	0	0
307	19515	5803442	35983	23739	549	0	630	980	0	0
308	19516	5803447	35989	23739	537	0	630	960	0	0
309	19517	5803452	35995	23734	529	0	630	960	0	0
310	19518	5803457	36000	23734	517	0	640	960	0	0
311	19519	5803462	36007	23734	509	0	640	960	0	0
312	19520	5803467	36009	23734	489	0	640	960	0	0
313	19521	5803472	36009	23739	481	0	640	960	0	0
314	19522	5803477	36009	23747	469	0	640	960	0	0
315	19523	5803482	36009	23754	461	0	650	960	0	0
316	19524	5803487	36009	23766	449	0	650	960	0	0
317	19525	5803492	36009	23779	441	0	650	960	0	0
318	19526	5803497	36009	23792	429	0	650	960	0	0
319	19527	5803502	36008	23804	429	0	650	960	0	0
320	19528	5803507	35999	23825	421	0	650	960	0	0
321	19529	5803512	35991	23835	421	0	650	960	0	0
322	19530	5803517	35984	23844	409	0	650	960	0	0
323	19531	5803522	35977	23852	409	0	650	960	0	0
324	19532	5803527	35971	23858	409	0	650	960	0	0
325	19533	5803532	35966	23862	409	0	650	960	0	0
326	19534	5803537	35961	23865	409	0	650	960	0	0
327	19535	5803542	35957	23866	409	0	650	960	0	0
328	19536	5803547	35954	23867	409	0	650	960	0	0
329	19537	5803552	35953	23867	409	0	650	960	0	0
330	19538	5803557	35952	23867	409	0	650	960	0	0
331	19539	5803562	35952	23867	409	0	650	960	0	0
332	19540	5803567	35952	23866	409	0	650	960	0	0
333	19541	5803572	35952	23861	401	0	650	960	0	0
334	19542	5803577	35952	23853	401	0	650	960	0	0
335	19543	5803582	35952	23844	393	0	650	960	0	0
336	19544	5803587	35952	23835	393	0	650	960	0	0
337	19545	5803592	35961	23820	381	0	650	960	0	0
338	19546	5803597	35968	23811	373	0	650	960	0	0
339	19547	5803602	35976	23801	361	0	650	960	0	0
340	19548	5803607	35984	23792	353	0	660	970	0	0
341	19549	5803612	35991	23784	341	0	660	970	0	0
342	19550	5803617	36004	23771	332	0	660	970	0	0
343	19551	5803622	36011	23764	320	0	660	970	0	0
344	19552	5803627	36018	23758	312	0	660	970	0	0
345	19553	5803632	36025	23752	304	0	660	940	0	0
346	19554	5803637	36036	23744	292	0	660	940	0	0
347	19555	5803642	36042	23741	292	0	670	950	0	0
348	19556	5803647	36048	23737	284	0	670	950	0	0
349	19557	5803652	36053	23734	272	0	670	950	0	0
350	19558	5803657	36059	23731	264	0	670	950	0	0
351	19559	5803662	36064	23729	264	0	670	950	0	0
352	19560	5803667	36072	23725	252	0	680	950	0	0
353	19561	5803672	36077	23723	244	0	680	950	0	0
354	19562	5803677	36082	23721	244	0	680	950	0	0
355	19563	5803682	36087	23718	232	0	680	920	0	0
356	19564	5803687	36092	23716	224	0	680	920	0	0
357	19565	5803692	36098	23713	224	0	690	930	0	0
358	19566	5803697	36106	23710	212	0	690	930	0	0
359	19567	5803702	36111	23708	212	0	690	930	0	0
360	19568	5803707	36117	23706	212	0	690	930	0	0
361	19569	5803712	36122	23705	212	0	690	930	0	0
362	19570	5803717	36127	23703	212	0	690	930	0	0
363	19571	5803722	36132	23702	212	0	690	930	0	0
364	19572	5803727	36137	23701	212	0	690	930	0	0
365	19573	5803732	36141	23699	204	0	690	900	0	0
366	19574	5803737	36146	23698	204	0	690	900	0	0
367	19575	5803742	36150	23697	204	0	690	900	0	0
368	19576	5803747	36154	23697	204	0	690	900	0	0
369	19577	5803752	36158	23697	196	0	690	900	0	0
370	19578	5803757	36160	23696	196	0	690	900	0	0
371	19579	5803762	36163	23696	196	0	690	900	0	0
372	19580	5803767	36165	23696	184	0	690	900	0	0
373	19581	5803772	36167	23696	184	0	690	900	0	0
374	19582	5803777	36169	23696	184	0	700	900	0	0
375	19583	5803782	36171	23696	176	0	700	900	0	0
376	19584	5803787	36172	23696	176	0	700	900	0	0
377	19585	5803792	36173	23696	164	0	700	900	0	0
378	19586	5803797	36174	23696	156	0	700	900	0	0
379	19587	5803802	36174	23696	156	0	700	900	0	0
380	19588	5803807	36175	23696	144	0	700	900	0	0
381	19589	5803812	36175	23701	144	0	700	900	0	0
382	19590	5803817	36175	23704	136	0	700	900	0	0
383	19591	5803822	36176	23711	136	0	700	900	0	0
384	19592	5803827	36176	23714	136	0	700	900	0	0
385	19593	5803832	36176	23723	136	0	700	900	0	0
386	19594	5803837	36176	23733	136	0	700	900	0	0
387	19595	5803842	36177	23737	136	0	700	900	0	0
388	19596	5803847	36177	23749	136	0	700	900	0	0
389	19597	5803852	36178	23753	136	0	700	900	0	0
390	19598	5803857	36179	23765	136	0	700	900	0	0
391	19599	5803862	36180	23769	136	0	700	900	0	0
392	19600	5803867	36181	23773	136	0	700	900	0	0
393	19601	5803872	36183	23781	136	0	700	900	0	0
394	19602	5803877	36184	23789	144	0	700	900	0	0
395	19603	5803882	36185	23801	144	0	700	900	0	0
396	19604	5803887	36186	23804	144	0	700	900	0	0
397	19605	5803892	36187	23812	136	0	700	900	0	0
398	19606	5803897	36188	23818	136	0	700	900	0	0
399	19607	5803902	36188	23825	136	0	700	900	0	0
400	19608	5803907	36188	23831	136	0	700	900	0	0
401	19609	5803912	36188	23837	136	0	700	900	0	0
402	19610	5803917	36188	23842	136	0	700	900	0	0
403	19611	5803922	36188	23847	136	0	700	900	0	0
404	19612	5803927	36188	23852	136	0	700	900	0	0
405	19613	5803932	36188	23856	136	0	700	900	0	0
406	19614	5803937	36188	23859	136	0	700	900	0	0
407	19615	5803942	36188	23863	136	0	690	900	0	0
408	19616	5803947	36185	23866	136	0	690	900	0	0
409	19617	5803952	36181	23868	136	0	690	900	0	0
410	19618	5803957	36177	23870	136	0	690	900	0	0
411	19619	5803962	36173	23872	136	0	690	900	0	0
412	19620	5803967	36169	23873	144	0	690	900	0	0
413	19621	5803972	36165	23873	144	0	690	900	0	0
414	19622	5803977	36160	23873	144	0	690	900	0	0
415	19623	5803982	36155	23873	144	0	690	900	0	0
416	19624	5803987	36149	23873	156	0	690	900	0	0
417	19625	5803992	36147	23873	156	0	690	900	0	0
418	19626	5803997	36143	23873	156	0	690	900	0	0
419	19627	5804002	36139	23873	156	0	690	900	0	0
420	19628	5804007	36135	23873	156	0	690	900	0	0
421	19629	5804012	36131	23873	156	0	690	900	0	0
422	19630	5804017	36127	23873	156	0	690	900	0	0
423	19631	5804022	36124	23873	144	0	690	900	0	0
424	19632	5804027	36120	23873	144	0	690	900	0	0
425	19633	5804032	36116	23873	144	0	690	900	0	0
426	19634	5804037	36113	23873	144	0	690	900	0	0
427	19635	5804042	36109	23873	136	0	690	900	0	0
428	19636	5804047	36105	23873	136	0	690	900	0	0
429	19637	5804052	36101	23874	136	0	690	900	0	0
430	19638	5804057	36097	23875	136	0	690	900	0	0
431	19639	5804062	36092	23875	136	0	690	900	0	0
432	19640	5804067	36088	23875	136	0	690	900	0	0
433	19641	5804072	36083	23875	136	0	690	900	0	0
434	19642	5804077	36079	23875	136	0	690	900	0	0
435	19643	5804082	36074	23875	136	0	690	900	0	0
436	19644	5804087	36069	23875	136	0	690	900	0	0
437	19645	5804092	36064	23875	144	0	690	900	0	0
438	19646	5804097	36059	23875	144	0	690	900	0	0
439	19647	5804102	36051	23875	144	0	690	900	0	0
440	19648	5804107	36048	23875	156	0	690	900	0	0
441	19649	5804112	36041	23875	156	0	690	900	0	0
442	19650	5804117	36036	23874	164	0	690	900	0	0
443	19651	5804122	36030	23871	164	0	690	900	0	0
444	19652	5804127	36023	23868	164	0	690	900	0	0
445	19653	5804132	36020	23866	176	0	680	900	0	0
446	19654	5804137	36014	23862	176	0	680	900	0	0
447	19655	5804142	36005	23859	184	0	680	900	0	0
448	19656	5804147	36002	23855	184	0	680	900	0	0
449	19657	5804152	35992	23852	184	0	680	900	0	0
450	19658	5804157	35989	23848	184	0	680	900	0	0
451	19659	5804162	35981	23844	196	0	680	900	0	0
452	19660	5804167	35978	23841	196	0	680	900	0	0
453	19661	5804172	35972	23838	196	0	680	900	0	0
454	19662	5804177	35966	23835	196	0	680	900	0	0
455	19663	5804182	35961	23832	196	0	680	900	0	0
456	19664	5804187	35955	23829	196	0	680	900	0	0
457	19665	5804192	35950	23827	196	0	670	900	0	0
458	19666	5804197	35945	23826	184	0	670	900	0	0
459	19667	5804202	35939	23825	184	0	670	900	0	0
460	19668	5804207	35935	23824	184	0	670	900	0	0
461	19669	5804212	35930	23823	184	0	670	880	0	0
462	19670	5804217	35926	23823	176	0	670	880	0	0
463	19671	5804222	35921	23823	176	0	670	880	0	0
464	19672	5804227	35917	23823	176	0	670	880	0	0
465	19673	5804232	35913	23823	176	0	670	880	0	0
466	19674	5804237	35910	23823	176	0	670	880	0	0
467	19675	5804242	35905	23823	164	0	670	880	0	0
468	19676	5804247	35901	23823	164	0	670	880	0	0
469	19677	5804252	35898	23823	164	0	670	880	0	0
470	19678	5804257	35896	23823	164	0	670	880	0	0
471	19679	5804262	35893	23823	164	0	670	880	0	0
472	19680	5804267	35891	23823	164	0	670	880	0	0
473	19681	5804272	35889	23823	164	0	670	880	0	0
474	19682	5804277	35888	23823	156	0	670	880	0	0
475	19683	5804282	35887	23823	156	0	670	880	0	0
476	19684	5804287	35886	23823	156	0	670	880	0	0
477	19685	5804292	35885	23823	156	0	670	880	0	0
478	19686	5804297	35885	23823	156	0	670	880	0	0
479	19687	5804302	35884	23823	156	0	660	880	0	0
480	19688	5804307	35884	23823	156	0	660	880	0	0
481	19689	5804312	35884	23823	144	0	660	880	0	0
482	19690	5804317	35883	23823	144	0	660	880	0	0
483	19691	5804322	35883	23823	144	0	660	880	0	0
484	19692	5804327	35882	23823	144	0	660	880	0	0
485	19693	5804332	35882	23823	136	0	660	860	0	0
486	19694	5804337	35881	23823	136	0	660	860	0	0
487	19695	5804342	35880	23823	124	0	660	860	0	0
488	19696	5804347	35880	23823	124	0	670	850	0	0
489	19697	5804352	35879	23823	116	0	670	850	0	0
490	19698	5804357	35878	23822	116	0	670	850	0	0
491	19699	5804362	35877	23819	104	0	670	850	0	0
492	19700	5804367	35876	23817	104	0	670	850	0	0
493	19701	5804372	35875	23815	104	0	670	850	0	0
494	19702	5804377	35874	23813	96	0	670	850	0	0
495	19703	5804382	35873	23812	96	0	670	850	0	0
496	19704	5804387	35873	23811	96	0	670	850	0	0
497	19705	5804392	35872	23811	96	0	670	850	0	0
498	19706	5804397	35870	23811	96	0	670	850	0	0
499	19707	5804402	35869	23810	96	0	670	850	0	0
500	19708	5804407	35867	23810	88	0	670	850	0	0
501	19709	5804412	35866	23810	88	0	670	850	0	0
502	19710	5804417	35864	23810	88	0	670	850	0	0
503	19711	5804422	35862	23810	76	0	670	850	0	0
