Temps de latence : 2437 ms

N°Pt	SN	T	X	Y	Z	P	Alt	Azi	Twi	Lever
227	6019	5731021	28889	23809	104	0	640	800	0	0
228	6020	5731026	28888	23809	96	0	650	790	0	0
229	6021	5731031	28884	23809	96	0	650	790	0	0
230	6022	5731036	28881	23809	96	0	650	790	0	0
231	6023	5731041	28878	23809	96	0	650	790	0	0
232	6024	5731046	28874	23809	96	0	650	790	0	0
233	6025	5731051	28871	23809	96	0	650	790	0	0
234	6026	5731056	28866	23809	84	0	650	790	0	0
235	6027	5731061	28862	23809	84	0	650	790	0	0
236	6028	5731066	28859	23809	84	0	650	790	0	0
237	6029	5731071	28856	23809	76	0	650	790	0	0
238	6030	5731076	28853	23809	76	0	650	790	0	0
239	6031	5731081	28850	23809	76	0	640	800	0	0
240	6032	5731086	28847	23809	68	0	640	800	0	0
241	6033	5731091	28845	23809	68	0	640	800	0	0
242	6034	5731096	28842	23809	68	0	640	800	0	0
243	6035	5731101	28840	23809	68	0	640	800	0	0
244	6036	5731106	28838	23809	56	0	640	800	0	0
245	6037	5731111	28836	23809	56	0	640	800	0	0
246	6038	5731116	28834	23809	56	0	640	800	0	0
247	6039	5731121	28833	23807	48	0	640	800	0	0
248	6040	5731126	28832	23805	48	0	640	770	0	0
249	6041	5731131	28831	23800	36	0	640	770	0	0
250	6042	5731136	28830	23796	36	0	640	770	0	0
251	6043	5731141	28829	23792	28	0	640	770	0	0
252	6044	5731146	28827	23789	16	0	640	770	0	0
253	6045	5731151	28825	23786	16	0	640	770	0	0
254	6046	5731156	28823	23783	8	0	650	770	0	0
255	6047	5731161	28821	23780	8	0	650	770	0	0
256	6048	5731166	28819	23778	8	0	650	770	0	0
257	6049	5731171	28817	23777	0	0	650	770	0	0
258	6050	5731176	28815	23776	0	0	660	760	0	0
259	6051	5731181	28814	23776	0	0	660	760	0	0
260	6052	5731186	28813	23775	0	0	660	760	0	0
261	6053	5731191	28813	23774	0	0	660	760	0	0
262	6054	5731196	28812	23774	0	12	670	750	0	0
263	6055	5731201	28812	23774	0	23	670	750	0	0
264	6056	5731206	28812	23773	0	34	670	750	0	0
265	6057	5731211	28812	23773	0	50	670	750	0	0
266	6058	5731216	28812	23772	0	69	680	750	0	0
267	6059	5731221	28812	23771	0	90	680	750	0	0
268	6060	5731226	28812	23771	0	110	680	750	0	0
269	6061	5731231	28812	23770	0	132	680	750	0	0
270	6062	5731236	28812	23769	0	155	680	750	0	0
271	6063	5731241	28812	23769	0	175	680	750	0	0
272	6064	5731246	28812	23768	0	197	680	750	0	0
273	6065	5731251	28812	23768	0	219	680	750	0	0
274	6066	5731256	28812	23767	0	242	680	750	0	0
275	6067	5731261	28812	23767	0	260	680	750	0	0
276	6068	5731266	28812	23767	0	279	680	750	0	0
277	6069	5731271	28812	23767	0	297	690	770	0	0
278	6070	5731276	28812	23767	0	313	690	770	0	0
279	6071	5731281	28812	23767	0	326	690	770	0	0
280	6072	5731286	28812	23767	0	340	690	770	0	0
281	6073	5731291	28812	23767	0	354	690	770	0	0
282	6074	5731296	28812	23767	0	364	690	770	0	0
283	6075	5731301	28812	23767	0	372	690	770	0	0
284	6076	5731306	28812	23767	0	381	690	770	0	0
285	6077	5731311	28812	23767	0	392	690	770	0	0
286	6078	5731316	28812	23767	0	400	690	770	0	0
287	6079	5731321	28812	23767	0	404	690	770	0	0
288	6080	5731326	28812	23767	0	410	690	770	0	0
289	6081	5731331	28812	23767	0	416	690	770	0	0
290	6082	5731336	28812	23767	0	420	690	770	0	0
291	6083	5731341	28812	23767	0	422	690	770	0	0
292	6084	5731346	28812	23767	0	426	690	770	0	0
293	6085	5731351	28812	23767	0	432	690	770	0	0
294	6086	5731356	28812	23767	0	438	690	770	0	0
295	6087	5731361	28812	23767	0	441	690	770	0	0
296	6088	5731366	28812	23767	0	445	690	770	0	0
297	6089	5731371	28813	23767	0	452	690	770	0	0
298	6090	5731376	28815	23767	0	456	690	770	0	0
299	6091	5731381	28817	23767	0	458	690	770	0	0
300	6092	5731386	28819	23767	0	460	690	770	0	0
301	6093	5731391	28821	23767	0	465	690	770	0	0
302	6094	5731396	28823	23767	0	468	690	770	0	0
303	6095	5731401	28825	23767	0	467	690	770	0	0
304	6096	5731406	28828	23767	0	468	690	770	0	0
305	6097	5731411	28831	23767	0	473	680	780	0	0
306	6098	5731416	28833	23767	0	474	680	780	0	0
307	6099	5731421	28837	23767	0	474	680	780	0	0
308	6100	5731426	28840	23767	0	476	680	780	0	0
309	6101	5731431	28844	23767	0	480	680	780	0	0
310	6102	5731436	28848	23767	0	483	680	780	0	0
311	6103	5731441	28851	23768	0	484	680	780	0	0
312	6104	5731446	28855	23771	0	487	680	780	0	0
313	6105	5731451	28859	23774	0	492	680	780	0	0
314	6106	5731456	28864	23777	0	496	680	780	0	0
315	6107	5731461	28869	23780	0	498	680	780	0	0
316	6108	5731466	28873	23784	0	500	680	780	0	0
317	6109	5731471	28879	23787	0	504	680	780	0	0
318	6110	5731476	28884	23791	0	505	680	780	0	0
319	6111	5731481	28889	23795	0	503	680	780	0	0
320	6112	5731486	28894	23799	0	504	680	780	0	0
321	6113	5731491	28899	23803	0	509	690	770	0	0
322	6114	5731496	28903	23807	0	511	690	770	0	0
323	6115	5731501	28907	23811	0	510	690	770	0	0
324	6116	5731506	28911	23815	0	510	690	770	0	0
325	6117	5731511	28915	23819	0	513	690	770	0	0
326	6118	5731516	28918	23823	0	514	690	770	0	0
327	6119	5731521	28921	23827	0	512	690	800	0	0
328	6120	5731526	28924	23831	0	513	690	800	0	0
329	6121	5731531	28927	23836	0	516	690	800	0	0
330	6122	5731536	28931	23841	0	517	690	800	0	0
331	6123	5731541	28934	23846	0	515	690	800	0	0
332	6124	5731546	28938	23852	0	516	690	800	0	0
333	6125	5731551	28942	23857	0	520	690	800	0	0
